i,j,x,sampno
68,5,1,44501
147,5,1,44501
189,5,1,44501
13,6,1,44501
129,6,1,44501
162,6,1,44501
1,7,1,44501
3,7,1,44501
5,7,1,44501
6,7,1,44501
10,7,1,44501
23,7,1,44501
32,7,1,44501
36,7,1,44501
40,7,1,44501
41,7,1,44501
43,7,1,44501
44,7,1,44501
57,7,1,44501
58,7,1,44501
60,7,1,44501
64,7,1,44501
69,7,1,44501
73,7,1,44501
74,7,1,44501
75,7,1,44501
76,7,1,44501
81,7,1,44501
84,7,1,44501
85,7,1,44501
89,7,1,44501
95,7,1,44501
98,7,1,44501
99,7,1,44501
100,7,1,44501
103,7,1,44501
106,7,1,44501
112,7,1,44501
114,7,1,44501
116,7,1,44501
129,7,1,44501
133,7,1,44501
136,7,1,44501
137,7,1,44501
147,7,1,44501
153,7,1,44501
162,7,1,44501
164,7,1,44501
171,7,1,44501
174,7,1,44501
175,7,1,44501
179,7,1,44501
181,7,1,44501
183,7,1,44501
189,7,1,44501
201,7,1,44501
206,7,1,44501
207,7,1,44501
216,7,1,44501
218,7,1,44501
224,7,1,44501
228,7,1,44501
229,7,1,44501
232,7,1,44501
60,9,1,44501
127,9,1,44501
136,9,1,44501
201,9,1,44501
1,10,1,44501
4,10,1,44501
5,10,1,44501
10,10,1,44501
13,10,1,44501
15,10,1,44501
17,10,1,44501
22,10,1,44501
24,10,1,44501
27,10,1,44501
36,10,1,44501
41,10,1,44501
42,10,1,44501
65,10,1,44501
74,10,1,44501
87,10,1,44501
90,10,1,44501
101,10,1,44501
103,10,1,44501
108,10,1,44501
118,10,1,44501
121,10,1,44501
126,10,1,44501
132,10,1,44501
141,10,1,44501
153,10,1,44501
160,10,1,44501
177,10,1,44501
182,10,1,44501
185,10,1,44501
187,10,1,44501
191,10,1,44501
200,10,1,44501
202,10,1,44501
205,10,1,44501
211,10,1,44501
218,10,1,44501
219,10,1,44501
228,10,1,44501
237,10,1,44501
239,10,1,44501
247,10,1,44501
40,12,1,44501
98,12,1,44501
115,12,1,44501
124,12,1,44501
160,12,1,44501
166,12,1,44501
200,12,1,44501
209,12,1,44501
219,12,1,44501
244,12,1,44501
20,13,1,44501
27,13,1,44501
38,13,1,44501
56,13,1,44501
57,13,1,44501
70,13,1,44501
79,13,1,44501
80,13,1,44501
109,13,1,44501
116,13,1,44501
133,13,1,44501
135,13,1,44501
163,13,1,44501
176,13,1,44501
179,13,1,44501
209,13,1,44501
222,13,1,44501
250,13,1,44501
68,4,1,45001
73,4,1,45001
75,4,1,45001
99,4,1,45001
183,4,1,45001
13,6,1,45001
1,7,1,45001
3,7,1,45001
5,7,1,45001
13,7,1,45001
14,7,1,45001
23,7,1,45001
34,7,1,45001
40,7,1,45001
41,7,1,45001
51,7,1,45001
57,7,1,45001
65,7,1,45001
68,7,1,45001
74,7,1,45001
76,7,1,45001
81,7,1,45001
84,7,1,45001
85,7,1,45001
89,7,1,45001
98,7,1,45001
100,7,1,45001
101,7,1,45001
103,7,1,45001
106,7,1,45001
112,7,1,45001
114,7,1,45001
116,7,1,45001
129,7,1,45001
133,7,1,45001
135,7,1,45001
137,7,1,45001
141,7,1,45001
142,7,1,45001
143,7,1,45001
147,7,1,45001
153,7,1,45001
158,7,1,45001
160,7,1,45001
162,7,1,45001
164,7,1,45001
171,7,1,45001
175,7,1,45001
178,7,1,45001
179,7,1,45001
181,7,1,45001
182,7,1,45001
183,7,1,45001
189,7,1,45001
194,7,1,45001
200,7,1,45001
201,7,1,45001
206,7,1,45001
207,7,1,45001
224,7,1,45001
228,7,1,45001
232,7,1,45001
233,7,1,45001
40,8,1,45001
60,8,1,45001
65,8,1,45001
218,8,1,45001
1,10,1,45001
4,10,1,45001
14,10,1,45001
22,10,1,45001
24,10,1,45001
27,10,1,45001
53,10,1,45001
58,10,1,45001
64,10,1,45001
69,10,1,45001
84,10,1,45001
87,10,1,45001
90,10,1,45001
108,10,1,45001
116,10,1,45001
118,10,1,45001
126,10,1,45001
129,10,1,45001
132,10,1,45001
136,10,1,45001
145,10,1,45001
147,10,1,45001
160,10,1,45001
183,10,1,45001
185,10,1,45001
191,10,1,45001
197,10,1,45001
202,10,1,45001
205,10,1,45001
207,10,1,45001
209,10,1,45001
211,10,1,45001
216,10,1,45001
224,10,1,45001
226,10,1,45001
229,10,1,45001
237,10,1,45001
247,10,1,45001
5,11,1,45001
57,11,1,45001
64,11,1,45001
70,11,1,45001
145,11,1,45001
160,11,1,45001
163,11,1,45001
175,11,1,45001
219,11,1,45001
222,11,1,45001
228,11,1,45001
247,11,1,45001
17,12,1,45001
20,12,1,45001
38,12,1,45001
43,12,1,45001
79,12,1,45001
114,12,1,45001
115,12,1,45001
124,12,1,45001
153,12,1,45001
160,12,1,45001
169,12,1,45001
171,12,1,45001
192,12,1,45001
209,12,1,45001
247,12,1,45001
6,13,1,45001
27,13,1,45001
30,13,1,45001
33,13,1,45001
56,13,1,45001
116,13,1,45001
163,13,1,45001
179,13,1,45001
193,13,1,45001
203,13,1,45001
209,13,1,45001
222,13,1,45001
239,13,1,45001
85,4,1,45501
126,4,1,45501
153,4,1,45501
158,4,1,45501
207,4,1,45501
216,4,1,45501
216,6,1,45501
1,7,1,45501
3,7,1,45501
5,7,1,45501
6,7,1,45501
7,7,1,45501
13,7,1,45501
14,7,1,45501
16,7,1,45501
23,7,1,45501
25,7,1,45501
29,7,1,45501
32,7,1,45501
34,7,1,45501
36,7,1,45501
41,7,1,45501
43,7,1,45501
49,7,1,45501
58,7,1,45501
60,7,1,45501
64,7,1,45501
65,7,1,45501
68,7,1,45501
69,7,1,45501
73,7,1,45501
74,7,1,45501
81,7,1,45501
84,7,1,45501
85,7,1,45501
89,7,1,45501
95,7,1,45501
98,7,1,45501
99,7,1,45501
100,7,1,45501
101,7,1,45501
103,7,1,45501
106,7,1,45501
109,7,1,45501
112,7,1,45501
116,7,1,45501
128,7,1,45501
129,7,1,45501
133,7,1,45501
136,7,1,45501
137,7,1,45501
141,7,1,45501
142,7,1,45501
143,7,1,45501
144,7,1,45501
147,7,1,45501
151,7,1,45501
153,7,1,45501
158,7,1,45501
160,7,1,45501
162,7,1,45501
164,7,1,45501
171,7,1,45501
174,7,1,45501
175,7,1,45501
177,7,1,45501
179,7,1,45501
181,7,1,45501
182,7,1,45501
183,7,1,45501
189,7,1,45501
194,7,1,45501
198,7,1,45501
200,7,1,45501
201,7,1,45501
206,7,1,45501
207,7,1,45501
215,7,1,45501
216,7,1,45501
218,7,1,45501
224,7,1,45501
228,7,1,45501
229,7,1,45501
232,7,1,45501
233,7,1,45501
244,7,1,45501
4,10,1,45501
5,10,1,45501
10,10,1,45501
12,10,1,45501
13,10,1,45501
14,10,1,45501
17,10,1,45501
18,10,1,45501
22,10,1,45501
24,10,1,45501
27,10,1,45501
29,10,1,45501
30,10,1,45501
35,10,1,45501
36,10,1,45501
39,10,1,45501
40,10,1,45501
42,10,1,45501
48,10,1,45501
49,10,1,45501
55,10,1,45501
57,10,1,45501
58,10,1,45501
60,10,1,45501
74,10,1,45501
78,10,1,45501
90,10,1,45501
100,10,1,45501
103,10,1,45501
108,10,1,45501
110,10,1,45501
112,10,1,45501
115,10,1,45501
118,10,1,45501
119,10,1,45501
121,10,1,45501
123,10,1,45501
125,10,1,45501
126,10,1,45501
132,10,1,45501
137,10,1,45501
138,10,1,45501
141,10,1,45501
145,10,1,45501
147,10,1,45501
154,10,1,45501
160,10,1,45501
162,10,1,45501
167,10,1,45501
168,10,1,45501
171,10,1,45501
175,10,1,45501
177,10,1,45501
181,10,1,45501
183,10,1,45501
185,10,1,45501
191,10,1,45501
197,10,1,45501
200,10,1,45501
201,10,1,45501
205,10,1,45501
206,10,1,45501
209,10,1,45501
211,10,1,45501
216,10,1,45501
222,10,1,45501
225,10,1,45501
237,10,1,45501
5,11,1,45501
22,11,1,45501
27,11,1,45501
44,11,1,45501
79,11,1,45501
81,11,1,45501
87,11,1,45501
99,11,1,45501
108,11,1,45501
135,11,1,45501
166,11,1,45501
171,11,1,45501
209,11,1,45501
226,11,1,45501
238,11,1,45501
250,11,1,45501
29,12,1,45501
38,12,1,45501
39,12,1,45501
53,12,1,45501
67,12,1,45501
79,12,1,45501
80,12,1,45501
101,12,1,45501
112,12,1,45501
127,12,1,45501
129,12,1,45501
135,12,1,45501
153,12,1,45501
163,12,1,45501
176,12,1,45501
219,12,1,45501
222,12,1,45501
227,12,1,45501
239,12,1,45501
250,12,1,45501
10,7,1,46001
14,7,1,46001
23,7,1,46001
41,7,1,46001
43,7,1,46001
60,7,1,46001
64,7,1,46001
65,7,1,46001
68,7,1,46001
69,7,1,46001
73,7,1,46001
76,7,1,46001
84,7,1,46001
89,7,1,46001
98,7,1,46001
100,7,1,46001
112,7,1,46001
114,7,1,46001
116,7,1,46001
128,7,1,46001
129,7,1,46001
133,7,1,46001
135,7,1,46001
141,7,1,46001
143,7,1,46001
147,7,1,46001
149,7,1,46001
153,7,1,46001
158,7,1,46001
160,7,1,46001
162,7,1,46001
171,7,1,46001
175,7,1,46001
177,7,1,46001
179,7,1,46001
181,7,1,46001
189,7,1,46001
198,7,1,46001
201,7,1,46001
207,7,1,46001
218,7,1,46001
232,7,1,46001
247,7,1,46001
1,8,1,46001
5,8,1,46001
14,8,1,46001
22,8,1,46001
31,8,1,46001
34,8,1,46001
44,8,1,46001
73,8,1,46001
74,8,1,46001
76,8,1,46001
81,8,1,46001
84,8,1,46001
87,8,1,46001
101,8,1,46001
105,8,1,46001
126,8,1,46001
129,8,1,46001
133,8,1,46001
147,8,1,46001
154,8,1,46001
175,8,1,46001
177,8,1,46001
183,8,1,46001
194,8,1,46001
207,8,1,46001
216,8,1,46001
228,8,1,46001
229,8,1,46001
229,9,1,46001
3,10,1,46001
4,10,1,46001
6,10,1,46001
13,10,1,46001
21,10,1,46001
24,10,1,46001
27,10,1,46001
30,10,1,46001
34,10,1,46001
38,10,1,46001
43,10,1,46001
48,10,1,46001
57,10,1,46001
60,10,1,46001
68,10,1,46001
69,10,1,46001
74,10,1,46001
85,10,1,46001
90,10,1,46001
93,10,1,46001
99,10,1,46001
100,10,1,46001
103,10,1,46001
108,10,1,46001
109,10,1,46001
114,10,1,46001
117,10,1,46001
118,10,1,46001
125,10,1,46001
127,10,1,46001
128,10,1,46001
132,10,1,46001
137,10,1,46001
139,10,1,46001
141,10,1,46001
142,10,1,46001
145,10,1,46001
147,10,1,46001
149,10,1,46001
153,10,1,46001
154,10,1,46001
160,10,1,46001
163,10,1,46001
168,10,1,46001
185,10,1,46001
187,10,1,46001
191,10,1,46001
200,10,1,46001
202,10,1,46001
205,10,1,46001
206,10,1,46001
209,10,1,46001
211,10,1,46001
215,10,1,46001
224,10,1,46001
225,10,1,46001
227,10,1,46001
233,10,1,46001
237,10,1,46001
244,10,1,46001
247,10,1,46001
22,11,1,46001
40,11,1,46001
121,11,1,46001
175,11,1,46001
197,11,1,46001
17,12,1,46001
38,12,1,46001
40,12,1,46001
43,12,1,46001
56,12,1,46001
79,12,1,46001
82,12,1,46001
115,12,1,46001
122,12,1,46001
160,12,1,46001
181,12,1,46001
222,12,1,46001
239,12,1,46001
27,13,1,46001
57,13,1,46001
60,13,1,46001
70,13,1,46001
116,13,1,46001
122,13,1,46001
136,13,1,46001
147,13,1,46001
176,13,1,46001
209,13,1,46001
212,13,1,46001
219,13,1,46001
250,13,1,46001
5,5,1,46501
7,5,1,46501
99,5,1,46501
137,5,1,46501
153,5,1,46501
162,5,1,46501
175,5,1,46501
183,5,1,46501
189,5,1,46501
207,5,1,46501
228,5,1,46501
247,5,1,46501
1,6,1,46501
5,6,1,46501
7,6,1,46501
63,6,1,46501
73,6,1,46501
89,6,1,46501
136,6,1,46501
162,6,1,46501
175,6,1,46501
216,6,1,46501
232,6,1,46501
1,7,1,46501
3,7,1,46501
5,7,1,46501
6,7,1,46501
7,7,1,46501
23,7,1,46501
29,7,1,46501
34,7,1,46501
36,7,1,46501
40,7,1,46501
41,7,1,46501
44,7,1,46501
46,7,1,46501
51,7,1,46501
58,7,1,46501
60,7,1,46501
68,7,1,46501
73,7,1,46501
74,7,1,46501
76,7,1,46501
81,7,1,46501
84,7,1,46501
85,7,1,46501
95,7,1,46501
99,7,1,46501
100,7,1,46501
112,7,1,46501
114,7,1,46501
116,7,1,46501
126,7,1,46501
129,7,1,46501
133,7,1,46501
135,7,1,46501
136,7,1,46501
144,7,1,46501
147,7,1,46501
158,7,1,46501
160,7,1,46501
162,7,1,46501
179,7,1,46501
181,7,1,46501
198,7,1,46501
201,7,1,46501
206,7,1,46501
207,7,1,46501
215,7,1,46501
216,7,1,46501
228,7,1,46501
232,7,1,46501
244,7,1,46501
247,7,1,46501
65,9,1,46501
95,9,1,46501
115,9,1,46501
201,9,1,46501
1,10,1,46501
4,10,1,46501
5,10,1,46501
13,10,1,46501
22,10,1,46501
23,10,1,46501
24,10,1,46501
27,10,1,46501
30,10,1,46501
36,10,1,46501
37,10,1,46501
38,10,1,46501
40,10,1,46501
42,10,1,46501
44,10,1,46501
48,10,1,46501
60,10,1,46501
64,10,1,46501
65,10,1,46501
81,10,1,46501
85,10,1,46501
87,10,1,46501
90,10,1,46501
99,10,1,46501
101,10,1,46501
103,10,1,46501
105,10,1,46501
108,10,1,46501
112,10,1,46501
115,10,1,46501
116,10,1,46501
117,10,1,46501
118,10,1,46501
121,10,1,46501
125,10,1,46501
127,10,1,46501
128,10,1,46501
129,10,1,46501
132,10,1,46501
137,10,1,46501
138,10,1,46501
141,10,1,46501
142,10,1,46501
144,10,1,46501
145,10,1,46501
153,10,1,46501
154,10,1,46501
160,10,1,46501
162,10,1,46501
163,10,1,46501
167,10,1,46501
168,10,1,46501
171,10,1,46501
177,10,1,46501
183,10,1,46501
185,10,1,46501
191,10,1,46501
194,10,1,46501
198,10,1,46501
200,10,1,46501
201,10,1,46501
202,10,1,46501
205,10,1,46501
209,10,1,46501
211,10,1,46501
218,10,1,46501
219,10,1,46501
222,10,1,46501
224,10,1,46501
226,10,1,46501
227,10,1,46501
229,10,1,46501
237,10,1,46501
239,10,1,46501
241,10,1,46501
55,11,1,46501
138,11,1,46501
30,13,1,46501
33,13,1,46501
38,13,1,46501
56,13,1,46501
57,13,1,46501
70,13,1,46501
109,13,1,46501
135,13,1,46501
176,13,1,46501
231,13,1,46501
250,13,1,46501
68,4,1,47001
99,4,1,47001
126,4,1,47001
85,6,1,47001
103,6,1,47001
200,6,1,47001
201,6,1,47001
1,7,1,47001
3,7,1,47001
5,7,1,47001
6,7,1,47001
13,7,1,47001
14,7,1,47001
32,7,1,47001
36,7,1,47001
41,7,1,47001
65,7,1,47001
68,7,1,47001
73,7,1,47001
74,7,1,47001
76,7,1,47001
81,7,1,47001
84,7,1,47001
98,7,1,47001
100,7,1,47001
112,7,1,47001
116,7,1,47001
126,7,1,47001
129,7,1,47001
135,7,1,47001
147,7,1,47001
162,7,1,47001
164,7,1,47001
175,7,1,47001
177,7,1,47001
179,7,1,47001
181,7,1,47001
183,7,1,47001
200,7,1,47001
201,7,1,47001
206,7,1,47001
207,7,1,47001
216,7,1,47001
218,7,1,47001
229,7,1,47001
232,7,1,47001
247,7,1,47001
3,8,1,47001
228,8,1,47001
1,10,1,47001
4,10,1,47001
6,10,1,47001
17,10,1,47001
22,10,1,47001
23,10,1,47001
24,10,1,47001
27,10,1,47001
32,10,1,47001
40,10,1,47001
41,10,1,47001
42,10,1,47001
43,10,1,47001
48,10,1,47001
53,10,1,47001
57,10,1,47001
58,10,1,47001
60,10,1,47001
64,10,1,47001
69,10,1,47001
74,10,1,47001
76,10,1,47001
84,10,1,47001
87,10,1,47001
89,10,1,47001
90,10,1,47001
101,10,1,47001
108,10,1,47001
114,10,1,47001
115,10,1,47001
116,10,1,47001
119,10,1,47001
121,10,1,47001
125,10,1,47001
126,10,1,47001
127,10,1,47001
132,10,1,47001
137,10,1,47001
141,10,1,47001
145,10,1,47001
147,10,1,47001
153,10,1,47001
154,10,1,47001
160,10,1,47001
163,10,1,47001
167,10,1,47001
168,10,1,47001
170,10,1,47001
171,10,1,47001
175,10,1,47001
181,10,1,47001
182,10,1,47001
185,10,1,47001
189,10,1,47001
191,10,1,47001
194,10,1,47001
197,10,1,47001
201,10,1,47001
202,10,1,47001
205,10,1,47001
207,10,1,47001
209,10,1,47001
211,10,1,47001
218,10,1,47001
222,10,1,47001
224,10,1,47001
228,10,1,47001
237,10,1,47001
7,13,1,47001
11,13,1,47001
12,13,1,47001
17,13,1,47001
27,13,1,47001
30,13,1,47001
33,13,1,47001
56,13,1,47001
57,13,1,47001
60,13,1,47001
70,13,1,47001
79,13,1,47001
133,13,1,47001
136,13,1,47001
143,13,1,47001
183,13,1,47001
208,13,1,47001
219,13,1,47001
239,13,1,47001
250,13,1,47001
162,6,1,47501
1,7,1,47501
5,7,1,47501
6,7,1,47501
14,7,1,47501
23,7,1,47501
36,7,1,47501
40,7,1,47501
41,7,1,47501
43,7,1,47501
60,7,1,47501
64,7,1,47501
65,7,1,47501
74,7,1,47501
81,7,1,47501
84,7,1,47501
85,7,1,47501
89,7,1,47501
95,7,1,47501
98,7,1,47501
99,7,1,47501
100,7,1,47501
101,7,1,47501
112,7,1,47501
114,7,1,47501
116,7,1,47501
126,7,1,47501
133,7,1,47501
135,7,1,47501
137,7,1,47501
140,7,1,47501
147,7,1,47501
153,7,1,47501
155,7,1,47501
158,7,1,47501
160,7,1,47501
162,7,1,47501
164,7,1,47501
171,7,1,47501
179,7,1,47501
181,7,1,47501
183,7,1,47501
189,7,1,47501
194,7,1,47501
201,7,1,47501
206,7,1,47501
207,7,1,47501
216,7,1,47501
228,7,1,47501
229,7,1,47501
232,7,1,47501
244,7,1,47501
34,8,1,47501
58,8,1,47501
68,8,1,47501
73,8,1,47501
100,8,1,47501
118,8,1,47501
143,8,1,47501
233,8,1,47501
1,10,1,47501
3,10,1,47501
4,10,1,47501
5,10,1,47501
7,10,1,47501
12,10,1,47501
13,10,1,47501
14,10,1,47501
15,10,1,47501
21,10,1,47501
22,10,1,47501
23,10,1,47501
24,10,1,47501
27,10,1,47501
38,10,1,47501
40,10,1,47501
42,10,1,47501
43,10,1,47501
47,10,1,47501
57,10,1,47501
62,10,1,47501
64,10,1,47501
65,10,1,47501
69,10,1,47501
74,10,1,47501
81,10,1,47501
84,10,1,47501
87,10,1,47501
90,10,1,47501
91,10,1,47501
93,10,1,47501
99,10,1,47501
103,10,1,47501
108,10,1,47501
109,10,1,47501
115,10,1,47501
118,10,1,47501
121,10,1,47501
125,10,1,47501
126,10,1,47501
127,10,1,47501
132,10,1,47501
134,10,1,47501
135,10,1,47501
136,10,1,47501
137,10,1,47501
138,10,1,47501
139,10,1,47501
141,10,1,47501
144,10,1,47501
145,10,1,47501
154,10,1,47501
158,10,1,47501
160,10,1,47501
163,10,1,47501
167,10,1,47501
168,10,1,47501
170,10,1,47501
175,10,1,47501
177,10,1,47501
179,10,1,47501
180,10,1,47501
181,10,1,47501
182,10,1,47501
183,10,1,47501
185,10,1,47501
191,10,1,47501
194,10,1,47501
197,10,1,47501
199,10,1,47501
200,10,1,47501
201,10,1,47501
202,10,1,47501
204,10,1,47501
205,10,1,47501
207,10,1,47501
209,10,1,47501
211,10,1,47501
215,10,1,47501
216,10,1,47501
218,10,1,47501
222,10,1,47501
224,10,1,47501
225,10,1,47501
226,10,1,47501
227,10,1,47501
228,10,1,47501
237,10,1,47501
239,10,1,47501
57,11,1,47501
208,11,1,47501
20,12,1,47501
39,12,1,47501
113,12,1,47501
115,12,1,47501
163,12,1,47501
169,12,1,47501
226,12,1,47501
250,12,1,47501
20,13,1,47501
27,13,1,47501
30,13,1,47501
33,13,1,47501
38,13,1,47501
56,13,1,47501
64,13,1,47501
70,13,1,47501
79,13,1,47501
81,13,1,47501
109,13,1,47501
135,13,1,47501
136,13,1,47501
166,13,1,47501
176,13,1,47501
193,13,1,47501
209,13,1,47501
68,4,1,48001
103,4,1,48001
153,4,1,48001
158,4,1,48001
216,4,1,48001
1,7,1,48001
3,7,1,48001
5,7,1,48001
6,7,1,48001
10,7,1,48001
13,7,1,48001
14,7,1,48001
36,7,1,48001
41,7,1,48001
43,7,1,48001
60,7,1,48001
68,7,1,48001
69,7,1,48001
73,7,1,48001
76,7,1,48001
81,7,1,48001
85,7,1,48001
94,7,1,48001
100,7,1,48001
101,7,1,48001
114,7,1,48001
116,7,1,48001
126,7,1,48001
133,7,1,48001
135,7,1,48001
137,7,1,48001
147,7,1,48001
153,7,1,48001
158,7,1,48001
162,7,1,48001
175,7,1,48001
177,7,1,48001
179,7,1,48001
181,7,1,48001
183,7,1,48001
189,7,1,48001
198,7,1,48001
201,7,1,48001
206,7,1,48001
207,7,1,48001
228,7,1,48001
232,7,1,48001
233,7,1,48001
84,8,1,48001
112,8,1,48001
151,8,1,48001
1,10,1,48001
4,10,1,48001
6,10,1,48001
12,10,1,48001
13,10,1,48001
14,10,1,48001
15,10,1,48001
17,10,1,48001
22,10,1,48001
23,10,1,48001
24,10,1,48001
27,10,1,48001
30,10,1,48001
34,10,1,48001
35,10,1,48001
36,10,1,48001
37,10,1,48001
40,10,1,48001
41,10,1,48001
43,10,1,48001
48,10,1,48001
49,10,1,48001
51,10,1,48001
57,10,1,48001
58,10,1,48001
60,10,1,48001
65,10,1,48001
73,10,1,48001
74,10,1,48001
81,10,1,48001
84,10,1,48001
85,10,1,48001
87,10,1,48001
89,10,1,48001
90,10,1,48001
91,10,1,48001
94,10,1,48001
98,10,1,48001
99,10,1,48001
108,10,1,48001
109,10,1,48001
114,10,1,48001
115,10,1,48001
117,10,1,48001
118,10,1,48001
125,10,1,48001
127,10,1,48001
129,10,1,48001
132,10,1,48001
133,10,1,48001
136,10,1,48001
137,10,1,48001
141,10,1,48001
144,10,1,48001
145,10,1,48001
149,10,1,48001
154,10,1,48001
160,10,1,48001
162,10,1,48001
163,10,1,48001
168,10,1,48001
171,10,1,48001
175,10,1,48001
179,10,1,48001
181,10,1,48001
182,10,1,48001
185,10,1,48001
189,10,1,48001
191,10,1,48001
194,10,1,48001
197,10,1,48001
200,10,1,48001
202,10,1,48001
205,10,1,48001
206,10,1,48001
207,10,1,48001
209,10,1,48001
211,10,1,48001
218,10,1,48001
222,10,1,48001
224,10,1,48001
227,10,1,48001
228,10,1,48001
229,10,1,48001
237,10,1,48001
239,10,1,48001
244,10,1,48001
194,11,1,48001
122,12,1,48001
6,13,1,48001
17,13,1,48001
30,13,1,48001
33,13,1,48001
38,13,1,48001
56,13,1,48001
81,13,1,48001
114,13,1,48001
136,13,1,48001
147,13,1,48001
176,13,1,48001
183,13,1,48001
208,13,1,48001
209,13,1,48001
212,13,1,48001
219,13,1,48001
222,13,1,48001
40,4,1,48501
73,4,1,48501
126,4,1,48501
158,4,1,48501
182,4,1,48501
207,4,1,48501
99,5,1,48501
103,5,1,48501
224,5,1,48501
43,6,1,48501
1,7,1,48501
3,7,1,48501
5,7,1,48501
6,7,1,48501
13,7,1,48501
23,7,1,48501
32,7,1,48501
34,7,1,48501
40,7,1,48501
41,7,1,48501
57,7,1,48501
58,7,1,48501
60,7,1,48501
64,7,1,48501
68,7,1,48501
69,7,1,48501
74,7,1,48501
76,7,1,48501
81,7,1,48501
84,7,1,48501
85,7,1,48501
89,7,1,48501
99,7,1,48501
100,7,1,48501
101,7,1,48501
106,7,1,48501
112,7,1,48501
114,7,1,48501
116,7,1,48501
126,7,1,48501
133,7,1,48501
135,7,1,48501
137,7,1,48501
143,7,1,48501
144,7,1,48501
147,7,1,48501
151,7,1,48501
153,7,1,48501
160,7,1,48501
162,7,1,48501
164,7,1,48501
171,7,1,48501
177,7,1,48501
179,7,1,48501
181,7,1,48501
189,7,1,48501
194,7,1,48501
200,7,1,48501
201,7,1,48501
206,7,1,48501
215,7,1,48501
216,7,1,48501
218,7,1,48501
224,7,1,48501
228,7,1,48501
229,7,1,48501
232,7,1,48501
91,8,1,48501
162,8,1,48501
183,8,1,48501
85,9,1,48501
4,10,1,48501
6,10,1,48501
13,10,1,48501
22,10,1,48501
23,10,1,48501
24,10,1,48501
36,10,1,48501
51,10,1,48501
65,10,1,48501
67,10,1,48501
74,10,1,48501
76,10,1,48501
87,10,1,48501
95,10,1,48501
118,10,1,48501
119,10,1,48501
121,10,1,48501
125,10,1,48501
127,10,1,48501
132,10,1,48501
135,10,1,48501
138,10,1,48501
141,10,1,48501
145,10,1,48501
163,10,1,48501
168,10,1,48501
171,10,1,48501
185,10,1,48501
197,10,1,48501
205,10,1,48501
207,10,1,48501
209,10,1,48501
223,10,1,48501
237,10,1,48501
247,10,1,48501
1,11,1,48501
27,11,1,48501
32,11,1,48501
47,11,1,48501
58,11,1,48501
115,11,1,48501
116,11,1,48501
120,11,1,48501
128,11,1,48501
147,11,1,48501
159,11,1,48501
183,11,1,48501
191,11,1,48501
194,11,1,48501
206,11,1,48501
211,11,1,48501
222,11,1,48501
224,11,1,48501
226,11,1,48501
239,11,1,48501
250,11,1,48501
33,13,1,48501
38,13,1,48501
56,13,1,48501
79,13,1,48501
81,13,1,48501
112,13,1,48501
135,13,1,48501
136,13,1,48501
147,13,1,48501
208,13,1,48501
219,13,1,48501
231,13,1,48501
153,4,1,49001
5,5,1,49001
36,5,1,49001
40,5,1,49001
41,5,1,49001
103,5,1,49001
126,5,1,49001
129,5,1,49001
136,5,1,49001
162,5,1,49001
247,5,1,49001
1,7,1,49001
5,7,1,49001
6,7,1,49001
7,7,1,49001
10,7,1,49001
13,7,1,49001
14,7,1,49001
29,7,1,49001
41,7,1,49001
43,7,1,49001
51,7,1,49001
58,7,1,49001
60,7,1,49001
65,7,1,49001
69,7,1,49001
73,7,1,49001
74,7,1,49001
75,7,1,49001
76,7,1,49001
81,7,1,49001
84,7,1,49001
85,7,1,49001
89,7,1,49001
94,7,1,49001
98,7,1,49001
99,7,1,49001
100,7,1,49001
105,7,1,49001
112,7,1,49001
114,7,1,49001
126,7,1,49001
129,7,1,49001
133,7,1,49001
135,7,1,49001
141,7,1,49001
143,7,1,49001
147,7,1,49001
149,7,1,49001
151,7,1,49001
153,7,1,49001
155,7,1,49001
158,7,1,49001
162,7,1,49001
164,7,1,49001
171,7,1,49001
175,7,1,49001
177,7,1,49001
179,7,1,49001
181,7,1,49001
182,7,1,49001
183,7,1,49001
189,7,1,49001
194,7,1,49001
198,7,1,49001
201,7,1,49001
206,7,1,49001
207,7,1,49001
216,7,1,49001
224,7,1,49001
228,7,1,49001
229,7,1,49001
232,7,1,49001
244,7,1,49001
247,7,1,49001
22,8,1,49001
1,10,1,49001
3,10,1,49001
4,10,1,49001
12,10,1,49001
13,10,1,49001
14,10,1,49001
17,10,1,49001
22,10,1,49001
23,10,1,49001
24,10,1,49001
27,10,1,49001
29,10,1,49001
30,10,1,49001
34,10,1,49001
38,10,1,49001
46,10,1,49001
48,10,1,49001
51,10,1,49001
53,10,1,49001
57,10,1,49001
58,10,1,49001
60,10,1,49001
63,10,1,49001
65,10,1,49001
73,10,1,49001
77,10,1,49001
84,10,1,49001
85,10,1,49001
87,10,1,49001
90,10,1,49001
91,10,1,49001
93,10,1,49001
98,10,1,49001
99,10,1,49001
100,10,1,49001
101,10,1,49001
103,10,1,49001
108,10,1,49001
109,10,1,49001
110,10,1,49001
114,10,1,49001
115,10,1,49001
116,10,1,49001
118,10,1,49001
119,10,1,49001
121,10,1,49001
125,10,1,49001
128,10,1,49001
132,10,1,49001
134,10,1,49001
135,10,1,49001
137,10,1,49001
143,10,1,49001
145,10,1,49001
147,10,1,49001
153,10,1,49001
154,10,1,49001
160,10,1,49001
167,10,1,49001
170,10,1,49001
175,10,1,49001
179,10,1,49001
180,10,1,49001
181,10,1,49001
185,10,1,49001
189,10,1,49001
