i,j,x,sampno
129,12,1,12001
135,12,1,12001
136,12,1,12001
146,12,1,12001
147,12,1,12001
166,12,1,12001
169,12,1,12001
176,12,1,12001
182,12,1,12001
189,12,1,12001
191,12,1,12001
205,12,1,12001
206,12,1,12001
208,12,1,12001
209,12,1,12001
215,12,1,12001
222,12,1,12001
236,12,1,12001
248,12,1,12001
20,13,1,12001
38,13,1,12001
56,13,1,12001
57,13,1,12001
79,13,1,12001
107,13,1,12001
112,13,1,12001
136,13,1,12001
147,13,1,12001
163,13,1,12001
183,13,1,12001
190,13,1,12001
193,13,1,12001
208,13,1,12001
209,13,1,12001
212,13,1,12001
220,13,1,12001
231,13,1,12001
239,13,1,12001
244,13,1,12001
248,13,1,12001
250,13,1,12001
1,6,1,12501
5,6,1,12501
60,6,1,12501
68,6,1,12501
99,6,1,12501
177,6,1,12501
3,7,1,12501
6,7,1,12501
13,7,1,12501
36,7,1,12501
41,7,1,12501
69,7,1,12501
73,7,1,12501
76,7,1,12501
81,7,1,12501
84,7,1,12501
89,7,1,12501
98,7,1,12501
99,7,1,12501
100,7,1,12501
106,7,1,12501
114,7,1,12501
126,7,1,12501
137,7,1,12501
162,7,1,12501
171,7,1,12501
175,7,1,12501
179,7,1,12501
181,7,1,12501
189,7,1,12501
198,7,1,12501
201,7,1,12501
206,7,1,12501
207,7,1,12501
228,7,1,12501
232,7,1,12501
244,7,1,12501
5,9,1,12501
32,9,1,12501
34,9,1,12501
68,9,1,12501
74,9,1,12501
77,9,1,12501
90,9,1,12501
98,9,1,12501
112,9,1,12501
118,9,1,12501
144,9,1,12501
154,9,1,12501
183,9,1,12501
207,9,1,12501
4,10,1,12501
7,10,1,12501
13,10,1,12501
22,10,1,12501
23,10,1,12501
24,10,1,12501
27,10,1,12501
30,10,1,12501
34,10,1,12501
36,10,1,12501
38,10,1,12501
40,10,1,12501
42,10,1,12501
47,10,1,12501
48,10,1,12501
49,10,1,12501
58,10,1,12501
60,10,1,12501
63,10,1,12501
65,10,1,12501
67,10,1,12501
68,10,1,12501
75,10,1,12501
78,10,1,12501
87,10,1,12501
89,10,1,12501
98,10,1,12501
101,10,1,12501
103,10,1,12501
108,10,1,12501
112,10,1,12501
121,10,1,12501
129,10,1,12501
132,10,1,12501
133,10,1,12501
134,10,1,12501
135,10,1,12501
136,10,1,12501
137,10,1,12501
138,10,1,12501
141,10,1,12501
145,10,1,12501
147,10,1,12501
160,10,1,12501
163,10,1,12501
167,10,1,12501
168,10,1,12501
171,10,1,12501
177,10,1,12501
182,10,1,12501
185,10,1,12501
194,10,1,12501
197,10,1,12501
198,10,1,12501
200,10,1,12501
201,10,1,12501
202,10,1,12501
205,10,1,12501
206,10,1,12501
209,10,1,12501
211,10,1,12501
216,10,1,12501
218,10,1,12501
219,10,1,12501
224,10,1,12501
228,10,1,12501
229,10,1,12501
232,10,1,12501
237,10,1,12501
247,10,1,12501
2,12,1,12501
10,12,1,12501
12,12,1,12501
19,12,1,12501
20,12,1,12501
38,12,1,12501
43,12,1,12501
56,12,1,12501
57,12,1,12501
65,12,1,12501
79,12,1,12501
81,12,1,12501
103,12,1,12501
109,12,1,12501
112,12,1,12501
115,12,1,12501
116,12,1,12501
117,12,1,12501
120,12,1,12501
122,12,1,12501
123,12,1,12501
124,12,1,12501
127,12,1,12501
136,12,1,12501
146,12,1,12501
153,12,1,12501
157,12,1,12501
160,12,1,12501
163,12,1,12501
170,12,1,12501
171,12,1,12501
172,12,1,12501
176,12,1,12501
179,12,1,12501
182,12,1,12501
183,12,1,12501
186,12,1,12501
191,12,1,12501
192,12,1,12501
200,12,1,12501
209,12,1,12501
211,12,1,12501
212,12,1,12501
215,12,1,12501
226,12,1,12501
227,12,1,12501
228,12,1,12501
247,12,1,12501
250,12,1,12501
30,13,1,12501
80,13,1,12501
81,13,1,12501
166,13,1,12501
193,13,1,12501
200,13,1,12501
209,13,1,12501
222,13,1,12501
228,13,1,12501
244,13,1,12501
250,13,1,12501
40,4,1,13001
153,4,1,13001
207,4,1,13001
216,4,1,13001
85,5,1,13001
1,7,1,13001
3,7,1,13001
5,7,1,13001
6,7,1,13001
13,7,1,13001
14,7,1,13001
32,7,1,13001
34,7,1,13001
36,7,1,13001
40,7,1,13001
41,7,1,13001
43,7,1,13001
58,7,1,13001
60,7,1,13001
65,7,1,13001
68,7,1,13001
73,7,1,13001
74,7,1,13001
76,7,1,13001
81,7,1,13001
84,7,1,13001
89,7,1,13001
94,7,1,13001
98,7,1,13001
99,7,1,13001
101,7,1,13001
112,7,1,13001
114,7,1,13001
116,7,1,13001
133,7,1,13001
135,7,1,13001
147,7,1,13001
153,7,1,13001
158,7,1,13001
162,7,1,13001
171,7,1,13001
175,7,1,13001
179,7,1,13001
181,7,1,13001
182,7,1,13001
183,7,1,13001
189,7,1,13001
194,7,1,13001
198,7,1,13001
201,7,1,13001
206,7,1,13001
207,7,1,13001
229,7,1,13001
232,7,1,13001
233,7,1,13001
244,7,1,13001
247,7,1,13001
3,10,1,13001
4,10,1,13001
17,10,1,13001
22,10,1,13001
24,10,1,13001
27,10,1,13001
30,10,1,13001
32,10,1,13001
34,10,1,13001
38,10,1,13001
41,10,1,13001
43,10,1,13001
48,10,1,13001
57,10,1,13001
66,10,1,13001
76,10,1,13001
81,10,1,13001
84,10,1,13001
87,10,1,13001
89,10,1,13001
90,10,1,13001
94,10,1,13001
100,10,1,13001
101,10,1,13001
103,10,1,13001
108,10,1,13001
112,10,1,13001
121,10,1,13001
125,10,1,13001
126,10,1,13001
127,10,1,13001
135,10,1,13001
136,10,1,13001
137,10,1,13001
138,10,1,13001
145,10,1,13001
154,10,1,13001
160,10,1,13001
163,10,1,13001
168,10,1,13001
177,10,1,13001
180,10,1,13001
182,10,1,13001
185,10,1,13001
189,10,1,13001
191,10,1,13001
197,10,1,13001
198,10,1,13001
200,10,1,13001
202,10,1,13001
205,10,1,13001
206,10,1,13001
209,10,1,13001
211,10,1,13001
218,10,1,13001
219,10,1,13001
222,10,1,13001
224,10,1,13001
228,10,1,13001
229,10,1,13001
233,10,1,13001
237,10,1,13001
56,12,1,13001
115,12,1,13001
135,12,1,13001
178,12,1,13001
181,12,1,13001
228,12,1,13001
17,13,1,13001
27,13,1,13001
30,13,1,13001
57,13,1,13001
64,13,1,13001
70,13,1,13001
79,13,1,13001
109,13,1,13001
112,13,1,13001
114,13,1,13001
116,13,1,13001
135,13,1,13001
136,13,1,13001
147,13,1,13001
153,13,1,13001
219,13,1,13001
228,13,1,13001
250,13,1,13001
68,4,1,13501
153,4,1,13501
214,4,1,13501
40,5,1,13501
158,5,1,13501
179,5,1,13501
1,7,1,13501
3,7,1,13501
5,7,1,13501
6,7,1,13501
10,7,1,13501
13,7,1,13501
14,7,1,13501
23,7,1,13501
34,7,1,13501
40,7,1,13501
41,7,1,13501
58,7,1,13501
68,7,1,13501
73,7,1,13501
76,7,1,13501
81,7,1,13501
84,7,1,13501
85,7,1,13501
89,7,1,13501
94,7,1,13501
95,7,1,13501
98,7,1,13501
99,7,1,13501
100,7,1,13501
106,7,1,13501
112,7,1,13501
116,7,1,13501
128,7,1,13501
133,7,1,13501
135,7,1,13501
137,7,1,13501
141,7,1,13501
147,7,1,13501
151,7,1,13501
160,7,1,13501
162,7,1,13501
175,7,1,13501
181,7,1,13501
183,7,1,13501
189,7,1,13501
194,7,1,13501
201,7,1,13501
206,7,1,13501
207,7,1,13501
216,7,1,13501
232,7,1,13501
233,7,1,13501
244,7,1,13501
60,8,1,13501
4,10,1,13501
10,10,1,13501
17,10,1,13501
22,10,1,13501
24,10,1,13501
27,10,1,13501
48,10,1,13501
51,10,1,13501
57,10,1,13501
60,10,1,13501
63,10,1,13501
65,10,1,13501
74,10,1,13501
76,10,1,13501
81,10,1,13501
87,10,1,13501
91,10,1,13501
93,10,1,13501
94,10,1,13501
99,10,1,13501
101,10,1,13501
103,10,1,13501
108,10,1,13501
114,10,1,13501
117,10,1,13501
118,10,1,13501
121,10,1,13501
126,10,1,13501
128,10,1,13501
129,10,1,13501
132,10,1,13501
137,10,1,13501
142,10,1,13501
144,10,1,13501
145,10,1,13501
152,10,1,13501
153,10,1,13501
158,10,1,13501
160,10,1,13501
162,10,1,13501
163,10,1,13501
164,10,1,13501
167,10,1,13501
170,10,1,13501
171,10,1,13501
177,10,1,13501
179,10,1,13501
185,10,1,13501
188,10,1,13501
191,10,1,13501
194,10,1,13501
197,10,1,13501
200,10,1,13501
201,10,1,13501
202,10,1,13501
205,10,1,13501
207,10,1,13501
209,10,1,13501
211,10,1,13501
214,10,1,13501
216,10,1,13501
218,10,1,13501
222,10,1,13501
224,10,1,13501
225,10,1,13501
227,10,1,13501
229,10,1,13501
232,10,1,13501
237,10,1,13501
244,10,1,13501
247,10,1,13501
38,12,1,13501
115,12,1,13501
127,12,1,13501
153,12,1,13501
205,12,1,13501
211,12,1,13501
212,12,1,13501
12,13,1,13501
30,13,1,13501
56,13,1,13501
70,13,1,13501
79,13,1,13501
98,13,1,13501
109,13,1,13501
136,13,1,13501
147,13,1,13501
208,13,1,13501
219,13,1,13501
222,13,1,13501
40,4,1,14001
16,5,1,14001
36,5,1,14001
60,5,1,14001
153,5,1,14001
228,5,1,14001
14,6,1,14001
16,6,1,14001
34,6,1,14001
41,6,1,14001
46,6,1,14001
58,6,1,14001
76,6,1,14001
103,6,1,14001
133,6,1,14001
140,6,1,14001
200,6,1,14001
224,6,1,14001
229,6,1,14001
232,6,1,14001
6,7,1,14001
7,7,1,14001
13,7,1,14001
14,7,1,14001
23,7,1,14001
34,7,1,14001
36,7,1,14001
40,7,1,14001
43,7,1,14001
44,7,1,14001
49,7,1,14001
60,7,1,14001
64,7,1,14001
65,7,1,14001
68,7,1,14001
69,7,1,14001
73,7,1,14001
76,7,1,14001
84,7,1,14001
85,7,1,14001
89,7,1,14001
98,7,1,14001
99,7,1,14001
100,7,1,14001
112,7,1,14001
114,7,1,14001
116,7,1,14001
126,7,1,14001
133,7,1,14001
135,7,1,14001
141,7,1,14001
147,7,1,14001
153,7,1,14001
158,7,1,14001
160,7,1,14001
162,7,1,14001
164,7,1,14001
175,7,1,14001
177,7,1,14001
181,7,1,14001
183,7,1,14001
189,7,1,14001
194,7,1,14001
198,7,1,14001
200,7,1,14001
201,7,1,14001
206,7,1,14001
207,7,1,14001
215,7,1,14001
216,7,1,14001
224,7,1,14001
229,7,1,14001
244,7,1,14001
1,10,1,14001
4,10,1,14001
5,10,1,14001
22,10,1,14001
23,10,1,14001
24,10,1,14001
27,10,1,14001
35,10,1,14001
49,10,1,14001
57,10,1,14001
69,10,1,14001
74,10,1,14001
76,10,1,14001
81,10,1,14001
87,10,1,14001
90,10,1,14001
106,10,1,14001
108,10,1,14001
109,10,1,14001
114,10,1,14001
121,10,1,14001
125,10,1,14001
127,10,1,14001
129,10,1,14001
132,10,1,14001
137,10,1,14001
138,10,1,14001
145,10,1,14001
154,10,1,14001
158,10,1,14001
160,10,1,14001
163,10,1,14001
168,10,1,14001
171,10,1,14001
185,10,1,14001
191,10,1,14001
197,10,1,14001
198,10,1,14001
201,10,1,14001
205,10,1,14001
206,10,1,14001
211,10,1,14001
215,10,1,14001
218,10,1,14001
224,10,1,14001
232,10,1,14001
237,10,1,14001
247,10,1,14001
79,12,1,14001
80,12,1,14001
115,12,1,14001
116,12,1,14001
136,12,1,14001
172,12,1,14001
179,12,1,14001
226,12,1,14001
250,12,1,14001
12,13,1,14001
20,13,1,14001
29,13,1,14001
38,13,1,14001
56,13,1,14001
79,13,1,14001
112,13,1,14001
153,13,1,14001
163,13,1,14001
193,13,1,14001
209,13,1,14001
212,13,1,14001
219,13,1,14001
220,13,1,14001
222,13,1,14001
239,13,1,14001
216,4,1,14501
1,7,1,14501
3,7,1,14501
5,7,1,14501
6,7,1,14501
7,7,1,14501
14,7,1,14501
23,7,1,14501
36,7,1,14501
41,7,1,14501
49,7,1,14501
58,7,1,14501
60,7,1,14501
64,7,1,14501
68,7,1,14501
73,7,1,14501
74,7,1,14501
76,7,1,14501
81,7,1,14501
84,7,1,14501
85,7,1,14501
89,7,1,14501
95,7,1,14501
98,7,1,14501
99,7,1,14501
100,7,1,14501
101,7,1,14501
103,7,1,14501
106,7,1,14501
112,7,1,14501
114,7,1,14501
116,7,1,14501
126,7,1,14501
128,7,1,14501
133,7,1,14501
135,7,1,14501
144,7,1,14501
147,7,1,14501
158,7,1,14501
160,7,1,14501
162,7,1,14501
171,7,1,14501
177,7,1,14501
179,7,1,14501
181,7,1,14501
183,7,1,14501
189,7,1,14501
201,7,1,14501
207,7,1,14501
215,7,1,14501
216,7,1,14501
228,7,1,14501
232,7,1,14501
3,10,1,14501
4,10,1,14501
6,10,1,14501
13,10,1,14501
15,10,1,14501
22,10,1,14501
24,10,1,14501
27,10,1,14501
34,10,1,14501
36,10,1,14501
38,10,1,14501
40,10,1,14501
42,10,1,14501
43,10,1,14501
48,10,1,14501
49,10,1,14501
55,10,1,14501
63,10,1,14501
65,10,1,14501
69,10,1,14501
74,10,1,14501
76,10,1,14501
81,10,1,14501
85,10,1,14501
87,10,1,14501
90,10,1,14501
94,10,1,14501
100,10,1,14501
101,10,1,14501
103,10,1,14501
108,10,1,14501
109,10,1,14501
114,10,1,14501
115,10,1,14501
116,10,1,14501
118,10,1,14501
121,10,1,14501
125,10,1,14501
126,10,1,14501
127,10,1,14501
129,10,1,14501
132,10,1,14501
136,10,1,14501
137,10,1,14501
138,10,1,14501
145,10,1,14501
149,10,1,14501
154,10,1,14501
158,10,1,14501
163,10,1,14501
168,10,1,14501
170,10,1,14501
179,10,1,14501
185,10,1,14501
191,10,1,14501
194,10,1,14501
197,10,1,14501
202,10,1,14501
203,10,1,14501
205,10,1,14501
209,10,1,14501
211,10,1,14501
216,10,1,14501
218,10,1,14501
224,10,1,14501
226,10,1,14501
228,10,1,14501
229,10,1,14501
232,10,1,14501
237,10,1,14501
244,10,1,14501
247,10,1,14501
57,11,1,14501
38,12,1,14501
43,12,1,14501
56,12,1,14501
57,12,1,14501
60,12,1,14501
109,12,1,14501
116,12,1,14501
135,12,1,14501
153,12,1,14501
160,12,1,14501
181,12,1,14501
183,12,1,14501
191,12,1,14501
200,12,1,14501
206,12,1,14501
219,12,1,14501
222,12,1,14501
227,12,1,14501
231,12,1,14501
237,12,1,14501
239,12,1,14501
7,13,1,14501
30,13,1,14501
38,13,1,14501
56,13,1,14501
60,13,1,14501
79,13,1,14501
109,13,1,14501
136,13,1,14501
163,13,1,14501
193,13,1,14501
208,13,1,14501
209,13,1,14501
219,13,1,14501
239,13,1,14501
250,13,1,14501
40,4,1,15001
207,4,1,15001
1,5,1,15001
7,5,1,15001
36,5,1,15001
99,5,1,15001
103,5,1,15001
136,5,1,15001
158,5,1,15001
58,6,1,15001
60,6,1,15001
81,6,1,15001
112,6,1,15001
114,6,1,15001
126,6,1,15001
228,6,1,15001
229,6,1,15001
3,7,1,15001
5,7,1,15001
6,7,1,15001
7,7,1,15001
13,7,1,15001
23,7,1,15001
29,7,1,15001
36,7,1,15001
41,7,1,15001
51,7,1,15001
57,7,1,15001
64,7,1,15001
68,7,1,15001
73,7,1,15001
74,7,1,15001
84,7,1,15001
85,7,1,15001
98,7,1,15001
99,7,1,15001
100,7,1,15001
101,7,1,15001
103,7,1,15001
112,7,1,15001
114,7,1,15001
126,7,1,15001
133,7,1,15001
141,7,1,15001
147,7,1,15001
153,7,1,15001
155,7,1,15001
160,7,1,15001
162,7,1,15001
164,7,1,15001
171,7,1,15001
177,7,1,15001
179,7,1,15001
181,7,1,15001
182,7,1,15001
183,7,1,15001
189,7,1,15001
194,7,1,15001
201,7,1,15001
206,7,1,15001
218,7,1,15001
224,7,1,15001
229,7,1,15001
247,7,1,15001
22,8,1,15001
81,8,1,15001
135,8,1,15001
206,8,1,15001
43,9,1,15001
87,9,1,15001
103,9,1,15001
109,9,1,15001
116,9,1,15001
197,9,1,15001
215,9,1,15001
4,10,1,15001
24,10,1,15001
27,10,1,15001
34,10,1,15001
42,10,1,15001
48,10,1,15001
51,10,1,15001
60,10,1,15001
65,10,1,15001
69,10,1,15001
74,10,1,15001
87,10,1,15001
89,10,1,15001
100,10,1,15001
108,10,1,15001
116,10,1,15001
118,10,1,15001
119,10,1,15001
121,10,1,15001
127,10,1,15001
132,10,1,15001
137,10,1,15001
145,10,1,15001
160,10,1,15001
168,10,1,15001
177,10,1,15001
181,10,1,15001
182,10,1,15001
190,10,1,15001
205,10,1,15001
209,10,1,15001
211,10,1,15001
216,10,1,15001
218,10,1,15001
224,10,1,15001
226,10,1,15001
227,10,1,15001
228,10,1,15001
229,10,1,15001
232,10,1,15001
237,10,1,15001
239,10,1,15001
11,12,1,15001
57,12,1,15001
58,12,1,15001
70,12,1,15001
79,12,1,15001
81,12,1,15001
101,12,1,15001
112,12,1,15001
114,12,1,15001
115,12,1,15001
117,12,1,15001
136,12,1,15001
153,12,1,15001
163,12,1,15001
179,12,1,15001
187,12,1,15001
192,12,1,15001
193,12,1,15001
205,12,1,15001
215,12,1,15001
219,12,1,15001
247,12,1,15001
250,12,1,15001
20,13,1,15001
27,13,1,15001
30,13,1,15001
38,13,1,15001
56,13,1,15001
57,13,1,15001
64,13,1,15001
79,13,1,15001
135,13,1,15001
136,13,1,15001
166,13,1,15001
176,13,1,15001
179,13,1,15001
208,13,1,15001
222,13,1,15001
231,13,1,15001
1,7,1,15501
3,7,1,15501
5,7,1,15501
6,7,1,15501
7,7,1,15501
14,7,1,15501
16,7,1,15501
23,7,1,15501
29,7,1,15501
32,7,1,15501
34,7,1,15501
36,7,1,15501
40,7,1,15501
41,7,1,15501
43,7,1,15501
44,7,1,15501
57,7,1,15501
58,7,1,15501
60,7,1,15501
64,7,1,15501
68,7,1,15501
69,7,1,15501
73,7,1,15501
74,7,1,15501
76,7,1,15501
81,7,1,15501
84,7,1,15501
85,7,1,15501
89,7,1,15501
94,7,1,15501
95,7,1,15501
98,7,1,15501
99,7,1,15501
100,7,1,15501
103,7,1,15501
112,7,1,15501
114,7,1,15501
116,7,1,15501
126,7,1,15501
133,7,1,15501
135,7,1,15501
136,7,1,15501
137,7,1,15501
141,7,1,15501
142,7,1,15501
143,7,1,15501
144,7,1,15501
147,7,1,15501
149,7,1,15501
151,7,1,15501
152,7,1,15501
153,7,1,15501
155,7,1,15501
158,7,1,15501
160,7,1,15501
162,7,1,15501
164,7,1,15501
171,7,1,15501
175,7,1,15501
177,7,1,15501
179,7,1,15501
181,7,1,15501
182,7,1,15501
183,7,1,15501
194,7,1,15501
200,7,1,15501
201,7,1,15501
206,7,1,15501
216,7,1,15501
218,7,1,15501
224,7,1,15501
228,7,1,15501
229,7,1,15501
232,7,1,15501
233,7,1,15501
244,7,1,15501
247,7,1,15501
1,10,1,15501
4,10,1,15501
10,10,1,15501
13,10,1,15501
16,10,1,15501
23,10,1,15501
24,10,1,15501
27,10,1,15501
43,10,1,15501
48,10,1,15501
53,10,1,15501
55,10,1,15501
57,10,1,15501
58,10,1,15501
67,10,1,15501
68,10,1,15501
77,10,1,15501
87,10,1,15501
90,10,1,15501
91,10,1,15501
99,10,1,15501
101,10,1,15501
103,10,1,15501
108,10,1,15501
112,10,1,15501
115,10,1,15501
117,10,1,15501
121,10,1,15501
125,10,1,15501
126,10,1,15501
127,10,1,15501
132,10,1,15501
136,10,1,15501
140,10,1,15501
145,10,1,15501
154,10,1,15501
159,10,1,15501
160,10,1,15501
180,10,1,15501
188,10,1,15501
189,10,1,15501
191,10,1,15501
193,10,1,15501
194,10,1,15501
197,10,1,15501
201,10,1,15501
202,10,1,15501
204,10,1,15501
205,10,1,15501
207,10,1,15501
209,10,1,15501
211,10,1,15501
218,10,1,15501
222,10,1,15501
224,10,1,15501
225,10,1,15501
228,10,1,15501
237,10,1,15501
247,10,1,15501
248,10,1,15501
6,13,1,15501
7,13,1,15501
20,13,1,15501
30,13,1,15501
33,13,1,15501
38,13,1,15501
56,13,1,15501
64,13,1,15501
79,13,1,15501
80,13,1,15501
98,13,1,15501
109,13,1,15501
112,13,1,15501
122,13,1,15501
133,13,1,15501
135,13,1,15501
136,13,1,15501
147,13,1,15501
153,13,1,15501
163,13,1,15501
176,13,1,15501
190,13,1,15501
193,13,1,15501
200,13,1,15501
208,13,1,15501
209,13,1,15501
219,13,1,15501
222,13,1,15501
228,13,1,15501
235,13,1,15501
239,13,1,15501
250,13,1,15501
75,6,1,16001
105,6,1,16001
142,6,1,16001
147,6,1,16001
162,6,1,16001
182,6,1,16001
215,6,1,16001
216,6,1,16001
247,6,1,16001
1,7,1,16001
5,7,1,16001
6,7,1,16001
23,7,1,16001
32,7,1,16001
34,7,1,16001
36,7,1,16001
41,7,1,16001
43,7,1,16001
51,7,1,16001
58,7,1,16001
60,7,1,16001
64,7,1,16001
65,7,1,16001
68,7,1,16001
73,7,1,16001
74,7,1,16001
75,7,1,16001
76,7,1,16001
81,7,1,16001
84,7,1,16001
85,7,1,16001
98,7,1,16001
99,7,1,16001
100,7,1,16001
101,7,1,16001
105,7,1,16001
112,7,1,16001
114,7,1,16001
115,7,1,16001
133,7,1,16001
135,7,1,16001
143,7,1,16001
147,7,1,16001
149,7,1,16001
158,7,1,16001
160,7,1,16001
164,7,1,16001
171,7,1,16001
175,7,1,16001
177,7,1,16001
179,7,1,16001
181,7,1,16001
183,7,1,16001
189,7,1,16001
194,7,1,16001
200,7,1,16001
201,7,1,16001
216,7,1,16001
218,7,1,16001
228,7,1,16001
232,7,1,16001
244,7,1,16001
247,7,1,16001
65,9,1,16001
207,9,1,16001
3,10,1,16001
6,10,1,16001
17,10,1,16001
22,10,1,16001
24,10,1,16001
27,10,1,16001
32,10,1,16001
38,10,1,16001
40,10,1,16001
43,10,1,16001
48,10,1,16001
53,10,1,16001
57,10,1,16001
74,10,1,16001
76,10,1,16001
87,10,1,16001
89,10,1,16001
90,10,1,16001
95,10,1,16001
108,10,1,16001
112,10,1,16001
116,10,1,16001
118,10,1,16001
119,10,1,16001
121,10,1,16001
125,10,1,16001
126,10,1,16001
127,10,1,16001
132,10,1,16001
135,10,1,16001
136,10,1,16001
137,10,1,16001
141,10,1,16001
142,10,1,16001
145,10,1,16001
147,10,1,16001
149,10,1,16001
163,10,1,16001
164,10,1,16001
167,10,1,16001
168,10,1,16001
171,10,1,16001
182,10,1,16001
185,10,1,16001
191,10,1,16001
194,10,1,16001
197,10,1,16001
199,10,1,16001
201,10,1,16001
202,10,1,16001
205,10,1,16001
206,10,1,16001
209,10,1,16001
211,10,1,16001
218,10,1,16001
224,10,1,16001
226,10,1,16001
227,10,1,16001
229,10,1,16001
232,10,1,16001
237,10,1,16001
93,11,1,16001
103,11,1,16001
119,11,1,16001
212,11,1,16001
237,11,1,16001
96,12,1,16001
103,12,1,16001
124,12,1,16001
129,12,1,16001
153,12,1,16001
166,12,1,16001
192,12,1,16001
225,12,1,16001
6,13,1,16001
11,13,1,16001
20,13,1,16001
33,13,1,16001
56,13,1,16001
57,13,1,16001
60,13,1,16001
79,13,1,16001
109,13,1,16001
112,13,1,16001
114,13,1,16001
135,13,1,16001
143,13,1,16001
163,13,1,16001
166,13,1,16001
183,13,1,16001
208,13,1,16001
219,13,1,16001
222,13,1,16001
238,13,1,16001
239,13,1,16001
244,13,1,16001
250,13,1,16001
103,4,1,16501
153,4,1,16501
158,4,1,16501
189,4,1,16501
216,4,1,16501
1,5,1,16501
232,6,1,16501
3,7,1,16501
5,7,1,16501
6,7,1,16501
13,7,1,16501
16,7,1,16501
36,7,1,16501
40,7,1,16501
41,7,1,16501
43,7,1,16501
46,7,1,16501
57,7,1,16501
58,7,1,16501
60,7,1,16501
63,7,1,16501
68,7,1,16501
69,7,1,16501
73,7,1,16501
74,7,1,16501
76,7,1,16501
81,7,1,16501
84,7,1,16501
85,7,1,16501
89,7,1,16501
94,7,1,16501
95,7,1,16501
98,7,1,16501
99,7,1,16501
100,7,1,16501
106,7,1,16501
112,7,1,16501
114,7,1,16501
116,7,1,16501
126,7,1,16501
129,7,1,16501
133,7,1,16501
135,7,1,16501
136,7,1,16501
142,7,1,16501
143,7,1,16501
147,7,1,16501
149,7,1,16501
152,7,1,16501
158,7,1,16501
160,7,1,16501
162,7,1,16501
175,7,1,16501
177,7,1,16501
179,7,1,16501
181,7,1,16501
183,7,1,16501
189,7,1,16501
194,7,1,16501
200,7,1,16501
201,7,1,16501
207,7,1,16501
215,7,1,16501
216,7,1,16501
218,7,1,16501
224,7,1,16501
228,7,1,16501
232,7,1,16501
244,7,1,16501
247,7,1,16501
4,10,1,16501
6,10,1,16501
9,10,1,16501
12,10,1,16501
13,10,1,16501
15,10,1,16501
22,10,1,16501
23,10,1,16501
24,10,1,16501
27,10,1,16501
31,10,1,16501
34,10,1,16501
41,10,1,16501
42,10,1,16501
43,10,1,16501
46,10,1,16501
49,10,1,16501
51,10,1,16501
55,10,1,16501
57,10,1,16501
58,10,1,16501
67,10,1,16501
87,10,1,16501
91,10,1,16501
98,10,1,16501
100,10,1,16501
101,10,1,16501
103,10,1,16501
104,10,1,16501
108,10,1,16501
118,10,1,16501
121,10,1,16501
125,10,1,16501
127,10,1,16501
128,10,1,16501
132,10,1,16501
137,10,1,16501
141,10,1,16501
145,10,1,16501
147,10,1,16501
149,10,1,16501
151,10,1,16501
153,10,1,16501
158,10,1,16501
160,10,1,16501
162,10,1,16501
163,10,1,16501
167,10,1,16501
168,10,1,16501
179,10,1,16501
182,10,1,16501
183,10,1,16501
185,10,1,16501
200,10,1,16501
201,10,1,16501
204,10,1,16501
205,10,1,16501
206,10,1,16501
209,10,1,16501
222,10,1,16501
224,10,1,16501
226,10,1,16501
229,10,1,16501
233,10,1,16501
237,10,1,16501
239,10,1,16501
244,10,1,16501
38,11,1,16501
70,11,1,16501
79,11,1,16501
112,11,1,16501
194,11,1,16501
239,11,1,16501
115,12,1,16501
208,12,1,16501
17,13,1,16501
20,13,1,16501
27,13,1,16501
30,13,1,16501
33,13,1,16501
38,13,1,16501
56,13,1,16501
60,13,1,16501
98,13,1,16501
112,13,1,16501
114,13,1,16501
130,13,1,16501
133,13,1,16501
135,13,1,16501
136,13,1,16501
143,13,1,16501
147,13,1,16501
163,13,1,16501
176,13,1,16501
179,13,1,16501
183,13,1,16501
208,13,1,16501
209,13,1,16501
219,13,1,16501
220,13,1,16501
228,13,1,16501
239,13,1,16501
248,13,1,16501
250,13,1,16501
158,5,1,17001
5,6,1,17001
32,6,1,17001
40,6,1,17001
49,6,1,17001
51,6,1,17001
60,6,1,17001
105,6,1,17001
126,6,1,17001
136,6,1,17001
158,6,1,17001
179,6,1,17001
182,6,1,17001
183,6,1,17001
189,6,1,17001
201,6,1,17001
207,6,1,17001
216,6,1,17001
232,6,1,17001
247,6,1,17001
1,7,1,17001
5,7,1,17001
6,7,1,17001
41,7,1,17001
49,7,1,17001
60,7,1,17001
68,7,1,17001
74,7,1,17001
81,7,1,17001
89,7,1,17001
95,7,1,17001
99,7,1,17001
116,7,1,17001
129,7,1,17001
144,7,1,17001
162,7,1,17001
179,7,1,17001
181,7,1,17001
189,7,1,17001
228,7,1,17001
247,7,1,17001
1,8,1,17001
64,8,1,17001
73,8,1,17001
84,8,1,17001
87,8,1,17001
89,8,1,17001
114,8,1,17001
126,8,1,17001
144,8,1,17001
147,8,1,17001
175,8,1,17001
181,8,1,17001
215,8,1,17001
228,8,1,17001
3,10,1,17001
4,10,1,17001
5,10,1,17001
6,10,1,17001
7,10,1,17001
12,10,1,17001
13,10,1,17001
14,10,1,17001
17,10,1,17001
18,10,1,17001
22,10,1,17001
23,10,1,17001
24,10,1,17001
27,10,1,17001
32,10,1,17001
34,10,1,17001
36,10,1,17001
37,10,1,17001
38,10,1,17001
39,10,1,17001
