sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
24801,3.41455259818294,0,0.804250228124664,0.8,0.202084841337696,1,8,2.13748204326449,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.334627638780735,0,1.30638718996638,0,0,0,-0.440870932733744,0,0,2.48884552722026,0,0,1.27662149263446,-1918.08908433874,-1540.47266755532,-377.616416783428
24901,3.68564589177864,0,0.489459093305272,0.8,0.201687664500799,1,8,2.164584933139,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.12346019764736,0,1.16258040575367,0,0,0,-0.358637491067365,0,0,2.31671469811232,0,0,1.10467794989455,-2000.50756098174,-1572.30685595123,-428.200705030516
25001,3.71578870444945,0,0.587535768834268,0.8,0.176475435020137,1,8,2.06390896997054,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.389960141962762,0,1.09199516190127,0,0,0,-0.611548219610417,0,0,2.60410101569803,0,0,1.07374171194104,-1941.88306908608,-1528.57621150328,-413.3068575828
25101,3.26298496988439,0,0.513917508608256,0.8,0.173058667944704,1,8,2.0398498790449,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.399330224325756,0,0.987166898657144,0,0,0,-0.284936732932807,0,0,2.50219372344061,0,0,1.06889045391194,-1906.35648513875,-1543.34301649489,-363.013468643858
25201,3.16231297069172,0,0.455344049266879,0.8,0.168025610108558,1,8,1.97262167408611,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.232502831270127,0,1.3215568208514,0,0,0,-0.469937693640913,0,0,2.14493360866309,0,0,0.937360769084293,-1917.10145459892,-1528.23739406198,-388.864060536944
25301,3.40843600864642,0,0.737509448600756,0.8,0.18153800846917,1,8,1.96039979431406,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.10232992862341,0,1.01066967642017,0,0,0,0.144295537034663,0,0,2.01522872202286,0,0,1.09485342683016,-1943.08178392851,-1547.00750474802,-396.074279180489
25401,3.40933219752106,0,0.848758736738318,0.8,0.177910736034241,1,8,1.98410003641497,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.119300551846275,0,1.16452262699309,0,0,0,-0.246349299079617,0,0,2.36100752368535,0,0,1.18640477133424,-1923.07211526319,-1528.66691263975,-394.405202623441
25501,2.96228023200175,0,0.943916600592338,0.8,0.175994556132459,1,8,2.03590436713233,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0589525310070735,0,1.24619240558543,0,0,0,-0.255627229848184,0,0,2.73576987976083,0,0,1.07865106830663,-2045.59705371773,-1571.10032088483,-474.496732832905
25601,3.73202700245139,0,0.983705225081694,0.8,0.201741776584363,1,8,2.09271403752168,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.236432799003408,0,1.197337943891,0,0,0,-0.423746708128099,0,0,2.3135344026471,0,0,1.46342867566984,-1876.85503894387,-1548.67717904724,-328.177859896627
25701,3.65214721704144,0,0.967559967673919,0.8,0.201741776584363,1,8,1.95402092202838,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.37352321265576,0,1.17361671462241,0,0,0,-0.158766722025911,0,0,2.40705185073323,0,0,1.38283810946657,-1865.98961684708,-1541.26672508448,-324.7228917626
25801,3.78925308660249,0,0.919939667622583,0.8,0.209525007210724,1,8,1.9363963302234,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.409926441807965,0,1.24065227486341,0,0,0,-0.278796725695196,0,0,2.40226119032012,0,0,1.19126463535576,-1892.01239559048,-1543.49283655598,-348.519559034494
25901,3.60272929408731,0,0.947767161263195,0.8,0.201016705122565,1,8,2.03947211645938,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.275215911308147,0,1.12952535669738,0,0,0,-0.644681156154231,0,0,2.74514751313827,0,0,1.2092897342388,-1888.7661027704,-1543.97891842087,-344.787184349527
26001,3.41960790668042,0,0.780855415818715,0.8,0.179132596745599,1,8,2.09457469631752,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.108279070818583,0,1.20975648769433,0,0,0,-0.350554806941175,0,0,2.48611676290582,0,0,0.909523791362131,-1908.1013838597,-1534.85373317367,-373.247650686029
26101,3.48006632045814,0,0.976388131660993,0.8,0.181347509624318,1,8,2.08023432689297,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.012931315855448,0,1.10156476155359,0,0,0,-0.298442089011736,0,0,2.36596674623606,0,0,1.39104952838142,-1877.27379289285,-1539.11613844136,-338.157654451493
26201,3.32123051822898,0,0.831566981098349,0.8,0.172363955528721,1,8,2.02048792475058,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0122260796110925,0,1.10156476155359,0,0,0,-0.384406208817707,0,0,2.32139727813213,0,0,0.871132816475988,-1907.18751932506,-1546.44447696263,-360.743042362437
26301,3.22953991224077,0,0.779593116931181,0.8,0.161952170944719,1,8,2.07415045421808,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0949838004928139,0,1.27941093894961,0,0,0,-0.643186109414121,0,0,2.45994855039229,0,0,1.12764791793108,-1880.3470032948,-1556.67615258851,-323.670850706285
26401,2.88987988260959,0,0.505365580432064,0.8,0.123092600135054,1,8,2.29540428821231,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.443293762900437,0,0.702334724700954,0,0,0,-0.8077075211596,0,0,2.19000491411061,0,0,0.708009214209759,-1937.82496019189,-1554.2329462876,-383.592013904282
26501,2.88822029530492,0,0.768134801740306,0.8,0.146360321407564,1,8,2.16756066408152,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0493614611550601,0,0.873984207035409,0,0,0,-0.258256402383703,0,0,2.39283453291461,0,0,0.838064087333722,-1994.19474275953,-1559.65641380785,-434.538328951679
26601,2.67230357719608,0,0.564982637068013,0.8,0.181306256981954,1,8,2.06544749414513,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.239832963735179,0,0.873984207035409,0,0,0,-0.549992747709527,0,0,2.42056731836449,0,0,1.02230424535999,-1975.22973431599,-1558.62681935002,-416.602914965974
26701,3.1466496075706,0,0.515242296400443,0.8,0.177213978018811,1,8,1.93979378006312,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.130834211008189,0,1.36726597888491,0,0,0,-0.451641132924697,0,0,2.51641667522091,0,0,0.903839137972862,-1845.94465323174,-1537.91221134764,-308.032441884099
26801,3.1522877474927,0,0.161508847946553,0.8,0.178250309080181,1,8,2.04095859023368,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.130834211008189,0,1.21270980455134,0,0,0,-0.0726816022941552,0,0,2.30015353349149,0,0,0.950135020078024,-1908.82651176031,-1541.15324782736,-367.673263932956
26901,2.8717840586479,0,0.198488858999273,0.8,0.182411554375419,1,8,2.10766623226152,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.237219609880545,0,1.47602155758071,0,0,0,-0.106100196565453,0,0,2.4028462352702,0,0,1.00110755018192,-1878.43288195599,-1577.57496842957,-300.857913526425
27001,2.79147769480689,0,0.474044020139408,0.8,0.16897705906448,1,8,2.09641673778354,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.259162754738242,0,1.13118398550596,0,0,0,-0.476388691443846,0,0,2.61250182962888,0,0,0.982650075523412,-1882.31912502051,-1548.45860970506,-333.860515315441
27101,2.86415207610165,0,0.757329066555576,0.8,0.122815591922377,1,8,2.16497358706926,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.210997982981759,0,1.23003582154993,0,0,0,-0.40725079531518,0,0,2.56044394529585,0,0,0.982650075523412,-1873.44749592362,-1549.27791841212,-324.169577511497
27201,3.09927500669498,0,0.606103830016786,0.8,0.156473852928754,1,8,2.07072432150853,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.205671506143573,0,0.930059392241315,0,0,0,-0.345464707933123,0,0,2.20365692434974,0,0,0.734766461955334,-1863.92196731885,-1547.79697331267,-316.124994006182
27301,3.30858033855853,0,0.882339549149614,0.8,0.150271003393034,1,8,2.08037883613065,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.125370798798227,0,1.09690630239012,0,0,0,-0.618329267179682,0,0,2.10691238070421,0,0,0.849523020220831,-1908.4130636607,-1540.77158614994,-367.641477510757
27401,3.21139722965695,0,0.950671718906807,0.8,0.159695278022523,1,8,2.18083078348789,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.201019901993305,0,1.12661373432102,0,0,0,-0.45122525402279,0,0,2.31433254796924,0,0,0.932123746266048,-1945.56149283807,-1568.10288793103,-377.458604907039
27501,3.58809601040075,0,0.508488181426112,0.8,0.197835519568379,1,8,2.08155479105785,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.202336097223415,0,1.04915280401342,0,0,0,-0.694800880427666,0,0,2.06081005197874,0,0,1.26228115768132,-1978.58156563854,-1547.62941087173,-430.952154766807
27601,3.13342079861684,0,0.404861943044335,0.8,0.20132329438686,1,8,1.94348767051236,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.267242540728045,0,1.31017322249925,0,0,0,-0.288050866029114,0,0,2.13257786800057,0,0,0.961635258859533,-1960.78088689307,-1533.27971834718,-427.501168545891
27701,3.46259502296623,0,0.638199539084313,0.8,0.172507669626235,1,8,1.97114586706872,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0949685175158872,0,1.29858742548504,0,0,0,-0.340822722477914,0,0,2.05103412954948,0,0,0.852868762836988,-1903.08365694128,-1522.14981773874,-380.933839202534
27801,3.69070001127269,0,0.872340839157682,0.8,0.168444077657069,1,8,2.01062995676256,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00923260315843732,0,1.21422938336595,0,0,0,-0.452222129792763,0,0,2.24475934159572,0,0,0.772309790339908,-1867.9329624908,-1522.78376414818,-345.149198342619
27901,3.80711427444493,0,0.895051681413193,0.8,0.174271242336145,1,8,2.15302991162921,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.237907822811287,0,1.00745210778257,0,0,0,-0.363213862319411,0,0,1.98001484628284,0,0,1.12424538325633,-1893.30585484682,-1551.34955901164,-341.956295835185
28001,3.02687101321928,0,0.69102877144884,0.8,0.174271242336145,1,8,2.03315057676342,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.115003867689762,0,1.08243223110386,0,0,0,-0.710762436081197,0,0,2.33469560170938,0,0,0.881529777079282,-1896.02590667087,-1534.15143503694,-361.874471633924
28101,2.46192931421887,0,0.405646420251001,0.8,0.195507466800459,1,8,2.13679212158227,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.411971957102686,0,1.44501672013555,0,0,0,-0.0386758524562101,0,0,2.81850486632092,0,0,1.18262720050888,-1966.05258174964,-1569.42122502256,-396.631356727085
28201,2.60783363442578,0,0.534356818027352,0.8,0.226597152293306,1,8,2.16617776199658,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.506736960713126,0,1.42280105969079,0,0,0,-0.218056494233611,0,0,2.60345169889809,0,0,1.07799737003328,-2031.80397426566,-1564.47670357468,-467.327270690984
28301,3.34900006780664,0,0.591583743133046,0.8,0.19596601034262,1,8,1.99637582583284,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.256798660616958,0,1.40162642583477,0,0,0,-0.238673890929609,0,0,2.52007937097516,0,0,0.938880085242782,-1952.12699185157,-1528.87074049061,-423.256251360961
28401,3.21596170808553,0,0.723006866985491,0.8,0.166156707289231,1,8,1.99279738343988,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00322746018939535,0,1.00231380379986,0,0,0,-0.38462847253612,0,0,2.41452875238528,0,0,0.650083296494587,-1945.53100352926,-1547.23475708072,-398.296246448544
28501,3.3104644360087,0,0.751879118183772,0.8,0.154006422416144,1,8,2.05747060902853,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0639695509188907,0,0.939809105367822,0,0,0,-0.498851824670292,0,0,2.50928663835506,0,0,0.753268218900395,-1919.59783182688,-1535.99653293727,-383.601298889605
28601,3.04395260878909,0,0.259826083236553,0.8,0.197351810976039,1,8,2.05284307456985,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.166515396955055,0,1.35657506027251,0,0,0,-0.236609464068032,0,0,2.42118120503229,0,0,0.591307970283944,-1901.51103305744,-1531.95984785045,-369.551185206994
28701,2.46500947446583,0,0.310328210053628,0.8,0.164081374461808,1,8,2.09457370132225,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0658720698270026,0,1.0431208909964,0,0,0,-0.169547820415755,0,0,2.2036175421341,0,0,0.842708715348215,-1970.73582362869,-1550.06155165948,-420.674271969212
28801,2.59757781321704,0,0.240562970899436,0.8,0.155807948441146,1,8,2.09457370132225,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0152031007465228,0,0.809557651936047,0,0,0,-0.407107710559666,0,0,2.16493754611794,0,0,0.903396197347617,-1914.97092282377,-1556.76462236705,-358.206300456713
28901,2.6421510910002,0,0.415164160073025,0.8,0.180451530765354,1,8,2.03929280786146,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0497555343041327,0,1.01816426468826,0,0,0,-0.504333148555592,0,0,2.43261663493911,0,0,0.82249843044045,-1945.84664813646,-1538.32000700226,-407.526641134203
29001,3.07051729106848,0,0.567106680536397,0.8,0.169861213935407,1,8,2.04087940703903,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.193063354925378,0,0.912032148885665,0,0,0,-0.30709342124141,0,0,2.11603844527243,0,0,0.809524853964803,-1952.73561271879,-1563.63596303915,-389.099649679636
29101,3.52969056025923,0,0.751702614306144,0.8,0.190287946202382,1,8,1.98724792893768,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.118332500180545,0,1.06265559240898,0,0,0,-0.35992202012338,0,0,2.06695697452877,0,0,1.06313734139697,-1858.56125983593,-1537.22731462939,-321.333945206539
29201,3.71658584097373,0,0.751702614306144,0.8,0.198572265014488,1,8,1.98452695755447,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.472087712442124,0,1.07549575743343,0,0,0,-0.36788559756926,0,0,2.44743181597398,0,0,1.08407959383081,-1828.58020323269,-1528.36344732613,-300.216755906556
29301,4.05821297588285,0,0.920315013058481,0.8,0.204273192770941,1,8,1.98375929495187,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0631863508544281,0,1.15544514905418,0,0,0,-0.325295860535098,0,0,2.29785557414136,0,0,1.14100772415766,-1921.04699798481,-1523.01879048081,-398.028207503999
29401,3.85152104986108,0,0.828294513204557,0.8,0.179550842613769,1,8,2.06248434190085,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.290494554251924,0,1.21537720223825,0,0,0,-0.244551675787644,0,0,2.58347867193293,0,0,0.840340951388554,-1895.4824130013,-1529.45962932554,-366.022783675759
29501,3.90302452452286,0,0.913375148383227,0.8,0.211628585785541,1,8,2.07214066700698,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.318057717740304,0,1.7750660131478,0,0,0,-0.167466681087838,0,0,2.47364014042464,0,0,1.18054828447324,-1889.10498273048,-1525.7484536556,-363.356529074884
29601,3.6961080891962,0,0.866384273866172,0.8,0.172937132206168,1,8,1.89260274225977,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.314776496172485,0,1.04949049469533,0,0,0,-0.108315295184245,0,0,2.52414089162417,0,0,1.20248110220587,-1832.50657775217,-1529.25409583541,-303.252481916758
29701,3.75173462407975,0,0.882772060560496,0.8,0.183723925248982,1,8,1.96207484095893,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.189829831164102,0,1.28827557049746,0,0,0,-0.108315295184245,0,0,2.69968144073293,0,0,1.24074031292557,-1895.67768026544,-1541.85719494153,-353.820485323913
29801,3.17211309247862,0,0.773495108676055,0.8,0.152033945554555,1,8,2.05041491539499,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0173527823990449,0,0.84024359100983,0,0,0,-0.538583767424882,0,0,2.51647122965532,0,0,0.822755376716291,-1881.7311848476,-1534.96736628926,-346.763818558342
29901,3.47151301182572,0,0.753850793720142,0.8,0.205823120041604,1,8,2.03233861405755,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.41835563687355,0,1.19525632335618,0,0,0,-0.32221169784875,0,0,2.52764020851864,0,0,1.43644779308961,-1831.7207668947,-1546.30582633111,-285.414940563584
30001,3.79719822670287,0,0.635125337246958,0.8,0.184924682527028,1,8,2.04237474347469,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.148109520464433,0,1.07213927854809,0,0,0,-0.0874159348920398,0,0,2.20788757168827,0,0,1.04228154636639,-1899.67211520234,-1523.53550812556,-376.136607076781
30101,3.19567485215299,0,0.534537225105987,0.8,0.197927057903466,1,8,2.23167340506056,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.228137026593097,0,0.768161606239779,0,0,0,-0.324933205880506,0,0,2.48661158324818,0,0,0.872331552371319,-1961.85688074867,-1569.98046412259,-391.87641662608
30201,2.76273116494761,0,0.530031955693137,0.8,0.176204122277146,1,8,2.24359169372579,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.130077360091608,0,1.07115854820783,0,0,0,-0.49666627664506,0,0,2.10512954541835,0,0,0.987721624381537,-1989.58206835689,-1565.33972490093,-424.242343455957
30301,2.29400308353947,0,0.557511327659599,0.8,0.117474551818394,1,8,2.33149140320491,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0575055491743872,0,0.664016427686821,0,0,0,-0.575870293099616,0,0,2.32793358214369,0,0,1.1591203363502,-1968.9538162447,-1588.78594538164,-380.167870863058
30401,2.26756328071989,0,0.564691424731786,0.8,0.122843163270345,1,8,2.23202916426559,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.412723239436269,0,0.992613152524007,0,0,0,-0.796731476379277,0,0,2.37019859958359,0,0,0.796509355901421,-2018.05926663606,-1571.07230815932,-446.986958476734
30501,2.43667150805174,0,0.489403720299492,0.8,0.137727753368748,1,8,2.29504382685664,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.152579731904985,0,0.76496178898501,0,0,0,-0.679613477238339,0,0,2.32752163869144,0,0,0.616665732203703,-2048.34784948235,-1586.7530357553,-461.594813727053
30601,2.45381676752506,0,0.479850004673797,0.8,0.118023454388902,1,8,2.07868755810425,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.682505523509836,0,0.682838068071064,0,0,0,-0.500734264013524,0,0,2.06969708435811,0,0,0.459486127012124,-2049.72094410154,-1562.65631738904,-487.064626712502
30701,2.60145699331878,0,0.469771441267965,0.8,0.121049791783551,1,8,2.0753057708646,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.78670550704704,0,0.76972938481854,0,0,0,-0.766016613474556,0,0,2.29562530119278,0,0,0.569416165022959,-1895.5424909647,-1575.76031144074,-319.782179523952
30801,2.60145699331878,0,0.469771441267965,0.8,0.138745590110796,1,8,2.31235509998822,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.339971721501068,0,0.5819887616892,0,0,0,-0.908915013636147,0,0,1.87427598120712,0,0,0.703547216777869,-1958.31473785139,-1577.23439374016,-381.080344111239
30901,2.46447535334801,0,0.33527573825,0.8,0.158607038968571,1,8,2.29312603149759,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.132117037297849,0,0.717015075846838,0,0,0,-0.892587713810665,0,0,1.97468884684525,0,0,0.379505210047507,-1983.22437287126,-1586.60974041219,-396.614632459069
31001,2.50350788402219,0,0.336492650828062,0.8,0.161299570044874,1,8,2.29903089381871,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.523370956654682,0,0.781453082339044,0,0,0,-0.829511988927792,0,0,1.78146355810243,0,0,0.641041583610247,-2081.98470788583,-1567.85056174315,-514.134146142674
31101,2.51532628763607,0,0.331368921293187,0.8,0.159247323180292,1,8,2.16504316013407,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.144726616757269,0,0.874611974668321,0,0,0,-0.517234420342142,0,0,2.20238500028594,0,0,0.515471328415882,-1983.52442807672,-1542.3112803469,-441.213147729812
31201,1.81418056809778,0,0.331368921293187,0.8,0.114216777627429,1,8,2.17183763958515,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.366567698957947,0,0.523939969027481,0,0,0,-0.598635293600217,0,0,1.89164012551593,0,0,0.665721902516701,-2023.53523194942,-1589.05359598114,-434.481635968282
31301,1.75514830918187,0,0.243224126727972,0.8,0.115229470847652,1,8,2.24077464122437,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.444440482250116,0,0.721837087860692,0,0,0,-0.960163973898305,0,0,1.94685034940176,0,0,0.442062624337067,-2012.01974065825,-1584.20765048193,-427.812090176321
31401,1.64339126364626,0,0.179631953770026,0.8,0.132573770768942,1,8,2.06919293979708,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.180172682754276,0,0.488660268069731,0,0,0,-0.753960056840717,0,0,1.97240816344088,0,0,0.27490446222281,-2102.29149846858,-1574.15263411725,-528.138864351331
31501,1.77479119173601,0,0.179631953770026,0.8,0.129564810538609,1,8,2.19579486411004,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.356780530464917,0,0.391743116979535,0,0,0,-0.657174070095225,0,0,1.80623185244532,0,0,0.358099607181375,-2089.71663214755,-1567.63835774876,-522.078274398789
31601,1.60000107704591,0,0.204741326168639,0.8,0.113338853927897,1,8,2.14529917958929,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.20073343480393,0,0.591394273900963,0,0,0,-0.467707895097095,0,0,1.95467892695241,0,0,0.704776921230989,-2097.67678899354,-1579.90116971548,-517.775619278061
31701,1.60000107704591,0,0.219273352253768,0.8,0.109486035336908,1,8,2.08745897395035,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.145439819170777,0,0.746397959360385,0,0,0,-0.492874323369251,0,0,2.24028208534223,0,0,0.447770746065565,-2074.91138861032,-1568.40604087263,-506.505347737685
31801,1.47118898472459,0,0.110689080990835,0.8,0.123824823375035,1,8,2.21513200831861,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.107578089156063,0,0.807901843526041,0,0,0,-0.335763146635168,0,0,2.17401562789406,0,0,0.911933070540649,-2080.85396169455,-1572.71738180877,-508.136579885779
31901,1.36046911391611,0,0.03724478733394,0.8,0.131190038521321,1,8,2.09443001349433,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.408362449387124,0,0.699802408911932,0,0,0,-0.386094896016433,0,0,2.29696886239683,0,0,0.644560486505125,-2117.12140023423,-1584.00947393353,-533.1119263007
32001,1.3988666947235,0,0.0488085381867205,0.8,0.0880040410958159,1,8,2.14331635364527,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.420070040364329,0,0.697044733489908,0,0,0,-0.559458700131088,0,0,2.24328077050835,0,0,0.266628841788257,-2027.44713155315,-1584.09183790487,-443.355293648284
32101,1.33915795789063,0,0.0858219745563298,0.8,0.0734300794286858,1,8,2.2769217358462,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.525641695737911,0,0.479053167434898,0,0,0,-0.240056909937366,0,0,2.24664389037756,0,0,0.384112111860951,-2090.50029335726,-1584.30324363692,-506.197049720335
32201,1.33499547193621,0,0.335010362374339,0.8,0.0264318690494006,1,8,2.14524748478935,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.42424537634475,0,0.88381483938626,0,0,0,-0.153446571741829,0,0,2.61210195586796,0,0,0.777931334754364,-2104.57441359444,-1584.54617268898,-520.028240905455
32301,1.56796820440193,0,0.335010362374339,0.8,0.0521200379760032,1,8,2.19436426438521,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.487120254939947,0,0.88381483938626,0,0,0,-0.363855355859651,0,0,2.71364132746656,0,0,0.643913806223914,-2059.47326603055,-1591.71168889508,-467.761577135471
32401,1.63700519838265,0,0.307525728745667,0.8,0.0453635999696444,1,8,2.20600283629827,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.471819226643263,0,0.601175013014713,0,0,0,-0.749123488039055,0,0,2.42689962204797,0,0,0.601914048716052,-2076.09366633945,-1569.52046347015,-506.573202869292
32501,1.59255871929625,0,0.289964721295125,0.8,0.0567103835777656,1,8,2.10212088552936,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.319047754457481,0,0.911732438358224,0,0,0,-0.0697770190946359,0,0,2.57605000209091,0,0,0.569920153624724,-2008.79290837515,-1581.63777951226,-427.155128862885
32601,1.84696640443167,0,0.394188458580968,0.8,0.0655816318282456,1,8,2.10050040824581,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.015303693598153,0,1.0152103342034,0,0,0,0.0130123408576432,0,0,2.54675198338292,0,0,0.685510117427012,-2025.00807134175,-1576.92279866257,-448.085272679186
32701,1.91573267709342,0,0.230416196260605,0.8,0.11041245431202,1,8,2.2277342740628,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.450036193896375,0,0.821333617874815,0,0,0,-0.349859844045209,0,0,2.23741763275591,0,0,0.765866791396026,-1952.87893756131,-1582.32694375828,-370.551993803037
32801,1.96626737534802,0,0.142003978492243,0.8,0.184613787618953,1,8,2.15867850313148,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.156813692725754,0,1.16403384897056,0,0,0,-0.351357279306666,0,0,2.31475240882613,0,0,0.876325625132169,-1914.39633321521,-1587.12516846911,-327.2711647461
