sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
40501,5.69406358372136,1.1264149322611,0.439457298235638,0.8,0.202688152265549,1,8,1.92304399115534,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-1987.75877728134,-1617.5263798496,-370.232397431735
40601,5.44652137547629,0.429213739802486,0.591548538033814,0.8,0.196845474377914,1,8,1.93316329647127,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2060.06657129159,-1614.60260925118,-445.463962040414
40701,5.40065319016624,1.77636925653709,0.604126744162625,0.8,0.194058949103815,1,8,1.96458133574527,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2083.67129562101,-1618.62622181306,-465.045073807952
40801,5.25695557389016,2.31658741821157,0.422201710780688,0.8,0.20575034847693,1,8,1.82721729342738,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2065.2258125273,-1588.20860205824,-477.017210469058
40901,5.12410701871759,1.51420953763829,0.434273169825425,0.8,0.20362739354649,1,8,2.05998089850602,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2081.64689417619,-1640.3753154167,-441.271578759488
41001,4.66870424541665,0.855049404168628,0.411499032852239,0.8,0.188594521898229,1,8,2.14104270591104,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2126.65193285771,-1672.08006078685,-454.571872070864
41101,4.8569725415606,1.08622706559883,0.420115261107458,0.8,0.203401090315735,1,8,1.98958318977822,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.46540433294,-1631.89095317448,-463.574451158455
41201,5.15875444280164,1.36975357168334,0.458912988338414,0.8,0.204668755849641,1,8,2.03743073556046,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2081.93285812301,-1631.30349975771,-450.629358365295
41301,4.92751837150097,0.189919150657035,0.457652029766476,0.8,0.184717700347236,1,8,1.90540253544758,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2056.41291663803,-1641.01222866732,-415.400687970712
41401,4.67769708039437,1.12382633311247,0.379702022466189,0.8,0.190846393905387,1,8,2.04176112609965,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2067.84091029343,-1654.99048765007,-412.850422643364
41501,4.61412386933032,0.220929256548156,0.331478533484475,0.8,0.202897863409309,1,8,1.88199803063347,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2099.61638784549,-1649.36932996207,-450.247057883428
41601,5.10285240946493,1.47859165971141,0.435551135423166,0.8,0.20683038936484,1,8,1.96641314160394,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2041.74809313082,-1631.70054342752,-410.047549703299
41701,5.09545577992602,0.718285303238818,0.558518917586406,0.8,0.182821862451111,1,8,2.12094772117379,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2073.78801086573,-1668.01378338476,-405.774227480968
41801,5.26587614812145,1.47564141968507,0.451673658137439,0.8,0.194097823513868,1,8,2.02637142209193,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2044.09104855807,-1632.99014949099,-411.10089906708
41901,4.86319618236327,1.74797396617093,0.414187110621899,0.8,0.188747086995035,1,8,1.95290134832363,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2044.11172719559,-1616.52615351614,-427.585573679449
42001,4.98625771317985,0.781918726164641,0.395618362688377,0.8,0.195337833391766,1,8,2.06157558350979,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2063.07066847502,-1644.70208042575,-418.368588049269
42101,4.99246996092407,0.713413323150777,0.449613725724515,0.8,0.183412570607482,1,8,2.07358710723851,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2076.89907886148,-1657.41270283219,-419.486376029289
42201,5.15530455689549,3.43786683882581,0.479799847345326,0.8,0.20119720834053,1,8,1.95595267709616,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2072.11119847616,-1621.2340514809,-450.877146995255
42301,4.68515374220212,2.9224725981263,0.471847314636821,0.8,0.185256640216294,1,8,2.02334906934757,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2073.57466182645,-1637.33508355997,-436.239578266483
42401,5.22473937384698,1.82295334760575,0.485135144061922,0.8,0.189500150409102,1,8,1.99542877328552,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2047.16115323034,-1633.26408648819,-413.897066742149
42501,4.58598188429982,0.546973320423016,0.454519057038306,0.8,0.186290030690426,1,8,2.00733823147455,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2085.78679429464,-1655.22545899439,-430.561335300246
42601,4.22118420901354,2.25412621845085,0.287086210193306,0.8,0.184377104699061,1,8,2.09849386473097,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2052.36733607784,-1643.61197765336,-408.75535842448
42701,5.50118287401308,0.455853247514366,0.576627659716258,0.8,0.189719199966563,1,8,1.91046400564384,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2033.52098629503,-1636.17065823596,-397.350328059071
42801,5.02704396064458,0.819676873447305,0.37798459483818,0.8,0.193335157467989,1,8,2.14072793914925,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2041.98477652536,-1659.51344632163,-382.471330203727
42901,4.77860379335978,0.748849711368769,0.531003894001361,0.8,0.185666439720868,1,8,2.01657646788401,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2066.29507931709,-1645.90789967834,-420.387179638753
43001,5.16888650409195,0.800920110229172,0.49000802096955,0.8,0.196630820538608,1,8,2.0403049639821,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2087.77573762168,-1646.84350263949,-440.932234982185
43101,4.86546357136188,2.29145978983952,0.45560163545775,0.8,0.186397480664332,1,8,2.03473453450996,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2050.27451665753,-1635.32618556467,-414.948331092863
43201,5.20609872283824,1.2346981327279,0.473210906669322,0.8,0.203420511319458,1,8,1.92962223780664,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2054.99652518431,-1626.78024633825,-428.216278846065
43301,5.09999940823691,0.380233942412145,0.45784240047993,0.8,0.192749448304268,1,8,1.9666160523155,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2078.57861372875,-1628.16730889119,-450.411304837554
43401,5.39839865798399,0.835584951783779,0.40573003535689,0.8,0.21491359513088,1,8,2.05320383882576,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2094.90180931498,-1632.69500604775,-462.206803267227
43501,4.90439084275586,0.796544018148077,0.455992856212576,0.8,0.206603702548499,1,8,1.9366886003574,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2105.90386000471,-1627.08621731396,-478.817642690756
43601,4.65015719151053,0.402051361669597,0.450481969114249,0.8,0.197752498892456,1,8,2.00370949416683,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2084.40444033721,-1636.13796887846,-448.266471458755
43701,4.90194685511627,1.7226495853821,0.458248046977272,0.8,0.208227309719329,1,8,1.94845145788482,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2074.3247989062,-1634.02056123771,-440.304237668496
43801,5.07479404793863,1.35414862230197,0.466134423256353,0.8,0.208783372518841,1,8,1.9240310417872,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2083.83448834081,-1626.06990584447,-457.764582496348
43901,5.13230873734147,1.27873948379326,0.450528575959059,0.8,0.191652868953233,1,8,2.10035321262942,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.18822699388,-1632.60513258495,-424.58309440893
44001,5.25015862008328,0.818550352619019,0.506786660767013,0.8,0.193541760409774,1,8,2.18915480582761,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2028.21053121298,-1640.15683848919,-388.05369272379
44101,5.14940987919257,0.119620727336037,0.520698684385105,0.8,0.200664727928907,1,8,2.08345056228705,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2049.60451513356,-1661.30964131223,-388.294873821324
44201,5.12626553797603,0.34435711626328,0.657589901226906,0.8,0.171898627247606,1,8,1.99426203424278,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2082.94302867476,-1650.5398822387,-432.403146436063
44301,5.60412804753574,0.872563947992133,0.609434799934318,0.8,0.19488497170514,1,8,2.01175795420429,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2043.98661571884,-1642.03928192577,-401.947333793071
44401,5.24915369747656,0.557016992763043,0.507235355375192,0.8,0.19131856694586,1,8,2.03537432275694,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2082.58314195684,-1642.90568877041,-439.677453186437
44501,5.10913148056255,0.641937071989674,0.457711134174294,0.8,0.179584566636257,1,8,2.16374841632598,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2136.67901643352,-1676.7147030597,-459.964313373823
44601,5.19220510523837,2.58954701763741,0.427522538180982,0.8,0.193014968631317,1,8,1.99381335596449,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2099.13777696744,-1639.38016365428,-459.757613313156
44701,4.912057131048,1.95347791748232,0.394108491383417,0.8,0.194157778993776,1,8,1.95294658849239,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2089.82983829832,-1636.43893182118,-453.390906477142
44801,5.13118988007094,1.0347612993964,0.488637010488654,0.8,0.194987109247641,1,8,1.98996537518234,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2069.6701833927,-1639.91813679303,-429.752046599675
44901,5.63598486212427,1.29119850214993,0.632643314008423,0.8,0.201576651173104,1,8,2.08043363981348,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2084.08339343724,-1643.87358538503,-440.209808052211
45001,5.15897623783672,0.707207820066759,0.480610426545723,0.8,0.19669253832041,1,8,2.03559689677884,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2083.52915494067,-1640.36663747263,-443.162517468035
45101,5.14104646577391,1.43829591464868,0.49083851323826,0.8,0.194336166083789,1,8,1.95735959221198,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2094.31112233572,-1640.60810815352,-453.703014182202
45201,4.59751595951903,1.74627020555427,0.439079369598196,0.8,0.189933650544837,1,8,1.96241397209467,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2093.96948668014,-1627.16662413001,-466.802862550134
45301,4.68210575787114,0.334868745991093,0.356632712617254,0.8,0.201367423981447,1,8,1.9269154082034,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2093.57943005141,-1621.15593888406,-472.423491167355
45401,4.73255671208267,1.41062975879381,0.302262947796886,0.8,0.198067752864389,1,8,1.9712284466475,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2053.77149401053,-1632.51818311341,-421.253310897122
45501,4.92442946826649,1.78752409283922,0.359929718924616,0.8,0.200103301093831,1,8,1.97404732191513,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2069.28876664184,-1612.26072446357,-457.028042178275
45601,4.90898640794294,0.121208320650527,0.305345626014944,0.8,0.194171555486934,1,8,1.92135303081324,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.25201166081,-1602.73411727382,-492.517894386999
45701,4.7999074925977,0.664890229840281,0.382465443221334,0.8,0.201360568299709,1,8,1.96469265204092,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2108.48821286254,-1634.75564299172,-473.732569870823
45801,5.4824253608947,0.102274305554825,0.539205295346293,0.8,0.203685536018361,1,8,2.03414243967704,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2051.72836220423,-1645.50352769722,-406.224834507011
45901,5.07428338391276,0.885696057907424,0.501601920554512,0.8,0.185540472511158,1,8,2.00012427233306,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2061.0435732737,-1636.98455610092,-424.059017172776
46001,5.12353585936739,1.21815695707606,0.565828173323062,0.8,0.188278768520391,1,8,1.9915196888911,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2098.11306039337,-1652.05813649885,-446.054923894512
46101,5.47562009452501,0.250300823071946,0.576195896285778,0.8,0.20290826047964,1,8,1.99291754631219,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.7858234122,-1634.2837538385,-423.5020695737
46201,5.54386303767462,0.548120032265014,0.506598226167934,0.8,0.199145467161764,1,8,1.95079746110902,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2022.25297175006,-1639.54347604488,-382.709495705188
46301,5.22259194897148,0.541657931114724,0.460206159990667,0.8,0.196655584886176,1,8,1.92800620656812,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2018.76987447241,-1627.86982628247,-390.900048189937
46401,5.50197183655749,1.05881814964687,0.559601551754875,0.8,0.202060590131235,1,8,2.14580878070296,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2055.75125020713,-1673.9392433797,-381.812006827431
46501,5.36481804655986,1.10932375762931,0.560399901850014,0.8,0.19454931809967,1,8,2.1226115246518,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2034.91664362391,-1652.69340243269,-382.223241191217
46601,5.23785776496058,0.429924951828195,0.409914927683861,0.8,0.189832786866013,1,8,2.15131740395216,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2089.54680534597,-1643.59376382737,-445.953041518592
